season,id,trial,time,frame,x,y,ANGLE,speed,acceleration
spring,20240520-2,T6.npz,1.8,0,122.56541,198.1942,2.695196,0,16.500881
spring,20240520-2,T6.npz,1.833333,1,122.56541,198.1942,2.695196,0,0
spring,20240520-2,T6.npz,1.866666,2,121.74522,198.00632,0.33267623,25.243273,757.3057
spring,20240520-2,T6.npz,1.9,3,121.76836,198.00343,0.2750895,0.699689,777.0389
spring,20240520-2,T6.npz,1.933333,4,121.24144,197.97177,-3.0127513,15.8362465,495.74307
spring,20240520-2,T6.npz,1.966666,5,121.253914,197.97372,-2.9874346,0.37870675,486.40347
spring,20240520-2,T6.npz,2,6,121.27183,197.96269,-3.0125585,0.63115615,12.664721
spring,20240520-2,T6.npz,2.033333,7,120.797195,197.93976,-2.9690871,14.255649,443.42996
spring,20240520-2,T6.npz,2.066666,8,120.73702,197.92966,0.07974245,1.8306369,373.19293
spring,20240520-2,T6.npz,2.1,9,120.6608,197.98914,0.23193276,2.9003835,64.26298
spring,20240520-2,T6.npz,2.133333,10,120.6608,197.98914,0.23193276,0,87.01237
spring,20240520-2,T6.npz,2.166666,11,120.616234,198.05612,-3.1295195,2.4137676,72.41375
spring,20240520-2,T6.npz,2.2,12,120.616234,198.05612,-3.1295195,0,72.41159
spring,20240520-2,T6.npz,2.233333,13,120.60631,198.05708,-3.1313922,0.29909804,8.973031
spring,20240520-2,T6.npz,2.266666,14,120.51527,198.06154,-3.109904,2.7344139,73.07135
spring,20240520-2,T6.npz,2.3,15,120.51527,198.06154,-3.109904,0,82.03079
spring,20240520-2,T6.npz,2.333333,16,120.58433,197.87569,-3.0263186,5.948452,178.45535
spring,20240520-2,T6.npz,2.366666,17,120.583275,197.86774,-3.040255,0.24056804,172.11171
spring,20240520-2,T6.npz,2.4,18,120.583275,197.86774,-3.040255,0,7.2168975
spring,20240520-2,T6.npz,2.433333,19,120.58433,197.87569,-3.0263186,0.24056804,7.2171135
spring,20240520-2,T6.npz,2.466666,20,120.58433,197.87569,-3.0263186,0,7.2171135
spring,20240520-2,T6.npz,2.5,21,121.886116,196.93355,-1.0157965,48.20722,1446.1879
spring,20240520-2,T6.npz,2.533333,22,121.889694,196.94046,-1.0257587,0.23340645,1447.279
spring,20240520-2,T6.npz,2.566666,23,121.87155,196.93968,-1.0262183,0.54480004,20.742369
