season,id,trial,time,frame,x,y,ANGLE,speed,acceleration
spring,20240520-1,T6.npz,3.833333,0,130.94655,199.12282,-2.1991339,22.38057,5508.0933
spring,20240520-1,T6.npz,3.866666,1,130.93367,199.11479,-2.2028224,0.454978,658.5931
spring,20240520-1,T6.npz,3.9,2,130.9502,198.68663,-1.759369,12.854093,379.03555
spring,20240520-1,T6.npz,3.933333,3,130.95522,198.66876,-1.7851144,0.55661863,369.40665
spring,20240520-1,T6.npz,3.966666,4,130.95581,198.67776,-1.7658846,0.27039856,24.496155
spring,20240520-1,T6.npz,4,5,130.17683,196.75513,1.4010992,62.23208,1874.6311
spring,20240520-1,T6.npz,4.033333,6,130.18333,196.76474,1.4010992,0.34780943,1877.1877
spring,20240520-1,T6.npz,4.066666,7,129.18672,194.05107,1.4861199,86.72731,2611.9749
spring,20240520-1,T6.npz,4.1,8,129.18672,194.05107,1.4861199,0,2601.7676
spring,20240520-1,T6.npz,4.133333,9,128.53741,192.35934,-1.8941379,54.36227,1630.8844
spring,20240520-1,T6.npz,4.166666,10,128.54173,192.36212,-1.8762616,0.1540168,1634.6165
spring,20240520-1,T6.npz,4.2,11,128.54245,192.3614,-1.8837255,0.030442683,4.511426
spring,20240520-1,T6.npz,4.233333,12,128.54173,192.36212,-1.8762616,0.030443598,1.8266068
spring,20240520-1,T6.npz,4.266666,13,128.53813,192.37006,-1.8983967,0.26133633,6.994738
spring,20240520-1,T6.npz,4.3,14,127.37179,189.41856,1.0230786,95.20565,2861.5667
spring,20240520-1,T6.npz,4.333333,15,127.363785,189.44229,1.0040771,0.75119716,2873.4485
spring,20240520-1,T6.npz,4.366666,16,127.34154,189.42566,1.0048352,0.83329755,38.518173
spring,20240520-1,T6.npz,4.4,17,126.91194,188.38435,1.104077,33.792793,992.37463
spring,20240520-1,T6.npz,4.433333,18,126.916626,188.37283,1.0682591,0.3728993,1005.84985
spring,20240520-1,T6.npz,4.466666,19,126.77452,187.25522,1.346565,33.798527,1004.23065
spring,20240520-1,T6.npz,4.5,20,126.777176,187.25728,1.299698,0.10062182,1016.0714
spring,20240520-1,T6.npz,4.533333,21,127.14528,186.27345,1.6394957,31.513313,946.30676
spring,20240520-1,T6.npz,4.566666,22,127.14528,186.27345,1.6394957,0,945.4088
spring,20240520-1,T6.npz,4.6,23,127.14558,186.26564,1.6300576,0.23447332,7.034059
spring,20240520-1,T6.npz,4.633333,24,127.33105,185.4871,1.7841735,24.009754,713.4016
spring,20240520-1,T6.npz,4.666666,25,127.317894,185.48093,1.8112564,0.43631122,717.73724
spring,20240520-1,T6.npz,4.7,26,127.23596,184.65187,-1.4440327,24.991972,743.11816
spring,20240520-1,T6.npz,4.733333,27,127.23158,184.64392,-1.4072541,0.2722164,742.26636
