season,id,trial,time,frame,x,y,ANGLE,speed,acceleration
spring,20240526-1,T4.npz,0.0,0.0,130.63849,91.45505,-2.5789707,0.0,0.0
spring,20240526-1,T4.npz,0.033333,1.0,130.6228,91.46377,-2.564322,0.5384474,16.153584
spring,20240526-1,T4.npz,0.066666,2.0,130.6251,91.36544,-2.6929994,2.95059,97.68973
spring,20240526-1,T4.npz,0.1,3.0,130.64787,91.40177,-2.6394825,1.2860966,122.577156
spring,20240526-1,T4.npz,0.133333,4.0,130.64787,91.40177,-2.6394825,0.0,38.583282
spring,20240526-1,T4.npz,0.166666,5.0,130.60397,91.336685,-1.6247134,2.3551102,70.654015
spring,20240526-1,T4.npz,0.2,6.0,130.597,91.33122,-1.6231486,0.26557228,63.11827
spring,20240526-1,T4.npz,0.233333,7.0,130.50648,91.26558,-1.6683784,3.354701,92.68086
spring,20240526-1,T4.npz,0.266666,8.0,130.52136,91.27748,-1.6055923,0.57155883,117.77234
spring,20240526-1,T4.npz,0.3,9.0,130.45499,91.27922,-1.5421015,1.9917581,73.68669
spring,20240526-1,T4.npz,0.333333,10.0,130.45499,91.27922,-1.5421015,0.0,59.75334
spring,20240526-1,T4.npz,0.366666,11.0,130.42267,91.30401,-1.7390969,1.2217327,36.65235
spring,20240526-1,T4.npz,0.4,12.0,130.43097,91.28916,-2.5345843,0.51009923,51.063515
spring,20240526-1,T4.npz,0.433333,13.0,130.38367,91.30339,1.2771093,1.4814925,56.45153
spring,20240526-1,T4.npz,0.466666,14.0,130.38367,91.30339,1.2771093,0.0,44.445217
spring,20240526-1,T4.npz,0.5,15.0,130.4232,91.28527,-2.5105517,1.3043609,39.130043
spring,20240526-1,T4.npz,0.533333,16.0,130.42216,91.26577,-1.6748922,0.58582175,36.521343
spring,20240526-1,T4.npz,0.566666,17.0,130.43045,91.2046,-1.6754287,1.8519055,38.432472
spring,20240526-1,T4.npz,0.6,18.0,130.36273,91.25165,-1.7526983,2.4737823,119.02353
spring,20240526-1,T4.npz,0.633333,19.0,130.44305,91.11484,2.5284913,4.759455,212.45174
spring,20240526-1,T4.npz,0.666666,20.0,130.44742,91.10606,2.5096035,0.29417723,133.98299
spring,20240526-1,T4.npz,0.7,21.0,130.45502,91.11041,2.5089872,0.26285285,12.182468
spring,20240526-1,T4.npz,0.733333,22.0,130.45502,91.11041,2.5089872,0.0,7.885665
spring,20240526-1,T4.npz,0.766666,23.0,130.45871,91.10084,1.3591154,0.3078471,9.235505
spring,20240526-1,T4.npz,0.8,24.0,130.43172,91.22266,-2.2057462,3.7431023,121.43084
spring,20240526-1,T4.npz,0.833333,25.0,130.43112,91.20909,-1.6372786,0.40716067,124.135345
spring,20240526-1,T4.npz,0.866666,26.0,130.4274,91.22801,-1.6252862,0.57845026,29.366375
spring,20240526-1,T4.npz,0.9,27.0,130.4159,91.207436,-1.6714424,0.70729244,36.227074
spring,20240526-1,T4.npz,0.933333,28.0,130.42053,91.18681,-1.6233159,0.6340971,14.528305
spring,20240526-1,T4.npz,0.966666,29.0,130.4142,91.18781,-1.5656047,0.19231027,21.820465
spring,20240526-1,T4.npz,1.0,30.0,130.3966,91.26948,-1.801469,2.5061905,73.302414
spring,20240526-1,T4.npz,1.033333,31.0,130.42381,91.284775,-1.6857469,0.9362498,72.06973
spring,20240526-1,T4.npz,1.066666,32.0,130.42381,91.284775,-1.6857469,0.0,28.087776
