season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
winter,20201103-1,T3,0,0,61.75994,72.25024,1.1941601,0,0
winter,20201103-1,T3,0.033333,1,61.932396,72.28516,0.7811143,5.2786527,158.36118
winter,20201103-1,T3,0.066666,2,61.984493,72.44205,-0.764146,4.9594455,154.22078
winter,20201103-1,T3,0.1,3,62.026207,72.502235,-0.6349769,2.1969216,87.529755
winter,20201103-1,T3,0.133333,4,61.996296,72.53135,0.6030527,1.252184,70.27053
winter,20201103-1,T3,0.166666,5,62.015877,72.65738,-0.7996212,3.8264325,97.948685
winter,20201103-1,T3,0.2,6,62.169205,72.796425,-2.5644612,6.209426,120.936745
winter,20201103-1,T3,0.233333,7,62.380524,72.77885,-2.5435169,6.3615317,150.31026
winter,20201103-1,T3,0.266666,8,62.69289,72.76027,0.20769824,9.387669,90.94974
winter,20201103-1,T3,0.3,9,63.106373,72.82242,-2.9395106,12.543482,116.43186
winter,20201103-1,T3,0.333333,10,63.404182,72.774796,-0.07757347,9.047875,143.50905
winter,20201103-1,T3,0.366666,11,63.595257,72.595955,-0.17309046,7.8514485,152.23483
winter,20201103-1,T3,0.4,12,63.930603,72.30859,3.0929089,13.248575,162.4649
winter,20201103-1,T3,0.433333,13,64.27791,72.011635,3.0440474,13.708674,13.810307
winter,20201103-1,T3,0.466666,14,64.56406,71.83211,-0.44758895,10.134068,119.16322
winter,20201103-1,T3,0.5,15,64.73099,71.76279,-0.41223916,5.4225802,146.11366
winter,20201103-1,T3,0.533333,16,64.95659,71.78704,2.762193,6.806959,99.39717
winter,20201103-1,T3,0.566666,17,65.22074,71.83544,2.8036923,8.056703,40.951668
winter,20201103-1,T3,0.6,18,65.329605,71.94735,2.992193,4.683654,150.99493
winter,20201103-1,T3,0.633333,19,65.46146,71.996,3.0360255,4.216222,60.569595
winter,20201103-1,T3,0.666666,20,65.553734,72.03179,3.0841148,2.9693148,37.448536
winter,20201103-1,T3,0.7,21,65.61056,72.048294,3.1164994,1.7751175,36.327972
winter,20201103-1,T3,0.733333,22,65.55931,72.03242,3.124275,1.6096609,101.54037
winter,20201103-1,T3,0.766666,23,65.62342,72.02308,3.0812645,1.9437913,104.00058
winter,20201103-1,T3,0.8,24,65.641655,71.95329,3.108031,2.1637893,68.29434
winter,20201103-1,T3,0.833333,25,65.660355,71.95547,3.0204766,0.5647064,64.75967
winter,20201103-1,T3,0.866666,26,65.656784,71.97772,3.0799384,0.67639613,26.99357
winter,20201103-1,T3,0.9,27,65.75329,71.94104,3.104111,3.0971968,104.52624
winter,20201103-1,T3,0.933333,28,65.914925,71.90309,3.0420291,4.9808784,58.629776
winter,20201103-1,T3,0.966666,29,65.90761,71.8948,3.076007,0.33173528,154.38216
winter,20201103-1,T3,1,30,65.93479,71.9014,3.0359414,0.8392815,33.81992
winter,20201103-1,T3,1.033333,31,65.91157,71.94557,3.061063,1.4973872,56.594307
winter,20201103-1,T3,1.066666,32,65.79935,71.90309,3.0553458,3.5997994,111.79943
winter,20201103-1,T3,1.1,33,65.672554,71.89927,3.0342765,3.805461,37.183567
winter,20201103-1,T3,1.133333,34,65.63663,71.972336,-3.1313658,2.4427896,107.126724
winter,20201103-1,T3,1.166666,35,65.686104,72.07417,-2.9963024,3.3967764,81.11797
winter,20201103-1,T3,1.2,36,65.64091,72.17021,-2.795248,3.1841335,85.36942
winter,20201103-1,T3,1.233333,37,65.62595,72.27587,-2.7539208,3.2014966,28.562496
winter,20201103-1,T3,1.266666,38,65.52754,72.28655,-2.6890223,2.9696777,113.79424
winter,20201103-1,T3,1.3,39,65.431,72.36398,-2.6078475,3.712628,60.09431
winter,20201103-1,T3,1.333333,40,65.29728,72.36721,-2.4192343,4.0128827,74.69935
winter,20201103-1,T3,1.366666,41,65.2914,72.42568,-2.364596,1.7629012,125.344246
winter,20201103-1,T3,1.4,42,65.29208,72.5102,-2.3642035,2.5357969,24.181704
winter,20201103-1,T3,1.433333,43,65.297356,72.52565,1.0452422,0.48967537,62.307667
winter,20201103-1,T3,1.466666,44,65.26665,72.52381,-2.3140857,0.92308927,35.933064
winter,20201103-1,T3,1.5,45,65.219604,72.55692,1.0163858,1.7256517,34.71191
winter,20201103-1,T3,1.533333,46,65.159485,72.50737,1.0626509,2.3373191,75.32322
winter,20201103-1,T3,1.566666,47,65.06246,72.39452,-2.3306122,4.464722,65.94242
winter,20201103-1,T3,1.6,48,65.04946,72.34174,-2.3469005,1.6307808,92.954544
winter,20201103-1,T3,1.633333,49,64.99959,72.31032,-2.253589,1.7685168,38.351368
