season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
winter,20210215-1,T2,0,0,171.5826,71.07259,-2.6781957,0,0
winter,20210215-1,T2,0.033333,1,171.43246,71.03834,-2.8445709,4.61978,138.59479
winter,20210215-1,T2,0.066666,2,171.18544,70.8249,0.35367724,9.793992,183.33397
winter,20210215-1,T2,0.1,3,171.02345,70.7833,3.0870748,5.017178,172.55989
winter,20210215-1,T2,0.133333,4,170.80159,70.68338,0.2781683,7.299722,75.23446
winter,20210215-1,T2,0.166666,5,170.42183,70.5429,0.26274616,12.147412,146.72888
winter,20210215-1,T2,0.2,6,170.28677,70.55612,0.4026167,4.0710225,260.0717
winter,20210215-1,T2,0.233333,7,170.17047,70.63435,-3.0734415,4.2051516,60.888252
winter,20210215-1,T2,0.266666,8,169.95825,70.73668,2.8855016,7.0680366,89.00093
winter,20210215-1,T2,0.3,9,169.81635,70.84434,0.058586165,5.3435903,63.46594
winter,20210215-1,T2,0.333333,10,169.57094,71.14341,-0.13275954,11.606232,195.85211
winter,20210215-1,T2,0.366666,11,169.21507,71.67375,2.6850798,19.160397,230.66885
winter,20210215-1,T2,0.4,12,169.22978,71.6919,2.695849,0.70092946,568.96436
winter,20210215-1,T2,0.433333,13,169.18129,71.782814,-0.56211734,3.0908608,86.73087
winter,20210215-1,T2,0.466666,14,169.26176,71.92424,-0.91269207,4.8816724,124.65803
winter,20210215-1,T2,0.5,15,169.2174,72.180725,-1.1628708,7.8086042,152.78883
winter,20210215-1,T2,0.533333,16,169.2387,72.50225,-1.4146638,9.667133,83.18153
winter,20210215-1,T2,0.566666,17,169.39752,72.84652,-1.555226,11.374314,125.47282
winter,20210215-1,T2,0.6,18,169.78444,73.294754,-1.6945719,17.76342,225.57462
winter,20210215-1,T2,0.633333,19,169.8886,73.68985,1.6966617,12.258144,258.918
winter,20210215-1,T2,0.666666,20,169.94359,74.17595,-1.8505652,14.676068,93.092705
winter,20210215-1,T2,0.7,21,169.89471,74.56229,-1.8618863,11.682363,129.61449
winter,20210215-1,T2,0.733333,22,169.8149,75.09284,-1.5646425,16.09581,132.75694
winter,20210215-1,T2,0.766666,23,169.73155,75.60471,-1.6233208,15.558597,17.105167
winter,20210215-1,T2,0.8,24,169.65393,76.160995,-1.4346379,16.8498,40.27864
winter,20210215-1,T2,0.833333,25,169.35182,76.50062,-1.3407371,13.636563,280.77176
winter,20210215-1,T2,0.866666,26,169.07811,76.84577,-1.0286031,13.215261,26.044737
winter,20210215-1,T2,0.9,27,168.70903,76.836044,-0.500934,11.076034,330.7231
winter,20210215-1,T2,0.933333,28,168.27824,76.54735,-0.2645049,15.557614,257.15137
winter,20210215-1,T2,0.966666,29,167.7716,76.38617,-3.1388378,15.949817,133.54149
winter,20210215-1,T2,1,30,167.09346,76.156685,0.10040497,21.47749,166.13802
winter,20210215-1,T2,1.033333,31,166.52992,75.71639,0.2376537,21.454664,215.9505
winter,20210215-1,T2,1.066666,32,166.00745,75.204765,0.44128296,21.937698,74.082855
winter,20210215-1,T2,1.1,33,165.60046,74.65905,0.6989249,20.422684,108.376015
winter,20210215-1,T2,1.133333,34,165.097,73.95384,0.8473964,25.994717,167.77788
winter,20210215-1,T2,1.166666,35,164.56635,73.218025,0.8665217,27.216473,36.849964
winter,20210215-1,T2,1.2,36,164.016,72.3106,0.84858096,31.837402,155.42398
winter,20210215-1,T2,1.233333,37,163.61186,71.42084,0.9205204,29.317753,132.51366
winter,20210215-1,T2,1.266666,38,163.08118,70.52443,1.0419731,31.251835,114.03622
winter,20210215-1,T2,1.3,39,162.73586,69.672844,1.127716,27.567486,171.64053
winter,20210215-1,T2,1.333333,40,162.49475,68.84464,1.1319923,25.877695,96.116875
winter,20210215-1,T2,1.366666,41,162.334,67.86004,1.2312993,29.929638,158.26384
winter,20210215-1,T2,1.4,42,162.17252,67.03264,1.2406783,25.28972,141.51324
winter,20210215-1,T2,1.433333,43,161.9913,66.04331,1.2772291,30.17396,146.84319
winter,20210215-1,T2,1.466666,44,161.71107,65.08038,1.240936,30.086542,92.23214
winter,20210215-1,T2,1.5,45,161.53726,64.03812,-1.9936414,31.699127,119.43918
winter,20210215-1,T2,1.533333,46,161.40627,63.01525,1.3816684,30.936922,42.295074
winter,20210215-1,T2,1.566666,47,161.44272,62.153954,1.4452538,25.862354,209.42789
winter,20210215-1,T2,1.6,48,161.27405,61.203026,1.4566344,28.97257,201.457
winter,20210215-1,T2,1.633333,49,160.93806,60.193623,1.3632094,31.91578,159.52336
winter,20210215-1,T2,1.666666,50,160.44897,59.146584,0.9907993,34.669437,141.89923
winter,20210215-1,T2,1.7,51,159.8596,58.125034,0.95544827,35.38062,93.11984
winter,20210215-1,T2,1.733333,52,159.25066,57.101883,0.95135933,35.719997,17.695042
winter,20210215-1,T2,1.766666,53,158.71162,56.068295,0.9900658,34.971214,63.630207
winter,20210215-1,T2,1.8,54,158.17776,55.2532,0.9752306,29.230473,196.71637
winter,20210215-1,T2,1.833333,55,157.54666,54.23917,0.8864345,35.831944,199.31793
winter,20210215-1,T2,1.866666,56,157.00287,53.218445,0.93080926,34.696453,78.82459
winter,20210215-1,T2,1.9,57,156.32483,52.0935,1.0167044,39.403885,152.93582
winter,20210215-1,T2,1.933333,58,155.67422,51.12609,0.96868515,34.975204,143.89194
winter,20210215-1,T2,1.966666,59,155.02184,50.180923,0.92591786,34.454174,20.082153
winter,20210215-1,T2,2,60,154.50986,49.214355,0.9599806,32.81285,127.855316
winter,20210215-1,T2,2.033333,61,153.8101,48.020264,1.0094404,41.520992,265.5435
winter,20210215-1,T2,2.066666,62,153.14471,46.900593,1.1279116,39.07432,73.77356
winter,20210215-1,T2,2.1,63,152.55283,45.783913,1.0474573,37.914654,66.22086
winter,20210215-1,T2,2.133333,64,152.06947,44.529755,1.0421691,40.322777,157.66132
winter,20210215-1,T2,2.166666,65,151.57843,43.33615,0.99339896,38.720226,54.93613
winter,20210215-1,T2,2.2,66,150.92155,42.141544,1.0546653,40.898,149.24133
winter,20210215-1,T2,2.233333,67,150.15836,40.947956,1.0440942,42.5024,95.72056
winter,20210215-1,T2,2.266666,68,149.48506,39.53724,1.004513,46.89516,211.51509
winter,20210215-1,T2,2.3,69,148.69264,38.091732,1.1052446,49.452633,111.645775
winter,20210215-1,T2,2.333333,70,147.98631,36.805614,1.0842499,44.019928,162.98642
winter,20210215-1,T2,2.366666,71,147.26082,35.47644,0.93382496,45.428696,42.407787
winter,20210215-1,T2,2.4,72,146.57202,34.07958,0.9262396,46.722836,69.27015
winter,20210215-1,T2,2.433333,73,145.86676,32.732616,0.99397737,45.61312,47.263542
winter,20210215-1,T2,2.466666,74,145.15929,31.598234,1.0158086,40.10787,191.33278
winter,20210215-1,T2,2.5,75,144.36917,30.474375,0.92943615,41.213543,74.96909
winter,20210215-1,T2,2.533333,76,143.44604,29.27279,0.9430451,45.45778,138.6779
winter,20210215-1,T2,2.566666,77,142.5257,28.270384,0.84385943,40.825127,179.27953
winter,20210215-1,T2,2.6,78,142.13618,27.779516,0.76060367,18.798737,663.47797
winter,20210215-1,T2,2.633333,79,142.1246,27.73439,0.79985726,1.397648,525.95435
winter,20210215-1,T2,2.666666,80,142.21327,27.70919,0.7905607,2.765178,91.97929
winter,20210215-1,T2,2.7,81,142.57007,28.142355,-2.2933962,16.83533,477.90656
winter,20210215-1,T2,2.733333,82,142.78291,28.33702,1.0516679,8.653506,250.70032
winter,20210215-1,T2,2.766666,83,142.999,28.475056,1.0357963,7.69209,51.052185
winter,20210215-1,T2,2.8,84,143.10349,28.594286,1.0243481,4.7561836,101.834915
winter,20210215-1,T2,2.833333,85,143.15019,28.562902,1.0434833,1.6882035,145.18498
winter,20210215-1,T2,2.866666,86,143.18127,28.574759,1.0123303,0.9978036,41.380222
winter,20210215-1,T2,2.9,87,143.16483,28.574509,1.0806752,0.49331006,44.13069
winter,20210215-1,T2,2.933333,88,143.14336,28.485762,1.0193794,2.7393026,79.77708
winter,20210215-1,T2,2.966666,89,143.1448,28.50198,1.0035907,0.48851517,96.699265
winter,20210215-1,T2,3,90,143.18088,28.468924,1.0060328,1.4677879,54.196022
winter,20210215-1,T2,3.033333,91,143.14671,28.42544,1.0448023,1.6590508,63.906624
winter,20210215-1,T2,3.066666,92,143.15959,28.42328,1.0498056,0.39173582,56.35673
winter,20210215-1,T2,3.1,93,143.18192,28.409023,0.97966796,0.79454637,13.811179
winter,20210215-1,T2,3.133333,94,143.18561,28.469173,0.9474102,1.8079277,69.033554
winter,20210215-1,T2,3.166666,95,143.17134,28.491356,0.9579876,0.7910342,37.79909
winter,20210215-1,T2,3.2,96,143.15506,28.505075,0.9024842,0.6389678,7.83192
winter,20210215-1,T2,3.233333,97,143.15787,28.51653,0.9399666,0.3538158,17.311985
winter,20210215-1,T2,3.266666,98,143.208,28.588955,1.0268918,2.6423714,69.45905
winter,20210215-1,T2,3.3,99,143.20578,29.040905,0.3487659,13.558397,344.78854
winter,20210215-1,T2,3.333333,100,142.83981,29.161797,-3.0614495,11.562668,442.67154
winter,20210215-1,T2,3.366666,101,142.47917,29.407097,3.1125464,13.084843,112.0751
winter,20210215-1,T2,3.4,102,141.95403,29.64961,3.0348306,17.352787,148.06212
winter,20210215-1,T2,3.433333,103,141.30762,29.912905,-0.07643271,20.939472,110.74628
winter,20210215-1,T2,3.466666,104,140.92342,30.290754,-0.2388119,16.166441,257.52573
winter,20210215-1,T2,3.5,105,140.47563,30.691435,-0.41465038,18.025925,60.776554
winter,20210215-1,T2,3.533333,106,140.01898,31.022484,-0.5344303,16.920954,63.166878
winter,20210215-1,T2,3.566666,107,139.57242,31.374926,-0.57258725,17.066578,21.291607
winter,20210215-1,T2,3.6,108,138.93344,31.85814,2.3786254,24.033089,209.3684
winter,20210215-1,T2,3.633333,109,138.36212,32.43738,-0.6765548,24.40786,105.72781
winter,20210215-1,T2,3.666666,110,137.84422,32.98825,-0.57159054,22.68301,54.437885
winter,20210215-1,T2,3.7,111,137.03246,33.560123,-0.56383765,29.788988,265.14056
winter,20210215-1,T2,3.733333,112,136.43239,33.97318,-0.6282766,21.854578,238.17937
winter,20210215-1,T2,3.766666,113,135.83258,34.266872,-0.5130253,20.035778,107.42512
winter,20210215-1,T2,3.8,114,135.18953,34.57198,-0.48518685,21.352678,40.24003
winter,20210215-1,T2,3.833333,115,134.67877,34.874096,-0.40555987,17.802578,119.09602
winter,20210215-1,T2,3.866666,116,134.37823,34.930813,-0.32971078,9.175249,290.82178
winter,20210215-1,T2,3.9,117,133.6231,35.164314,-0.2315328,23.712393,438.97815
winter,20210215-1,T2,3.933333,118,132.86067,35.254887,3.0366597,23.033663,128.79947
winter,20210215-1,T2,3.966666,119,132.07922,35.290775,-0.03147119,23.46833,52.11206
winter,20210215-1,T2,4,120,131.15775,35.307964,0.09543572,27.648613,127.12214
winter,20210215-1,T2,4.033333,121,130.41731,35.32663,-2.9703937,22.220253,162.9253
winter,20210215-1,T2,4.066666,122,129.55513,35.31204,0.13394496,25.869408,113.59117
winter,20210215-1,T2,4.1,123,128.41887,35.203915,-2.9847624,34.241077,260.60495
winter,20210215-1,T2,4.133333,124,127.185585,35.199017,0.13611504,36.999245,127.520805
winter,20210215-1,T2,4.166666,125,126.08568,35.311607,-3.0913079,33.170013,159.97633
winter,20210215-1,T2,4.2,126,124.79344,35.328327,3.053592,38.76963,193.37903
winter,20210215-1,T2,4.233333,127,123.44659,35.311054,0.031516947,40.40928,57.925983
winter,20210215-1,T2,4.266666,128,122.19548,35.35851,0.15769541,37.56056,104.01745
winter,20210215-1,T2,4.3,129,121.065475,35.436535,3.1381495,33.980145,112.43932
winter,20210215-1,T2,4.333333,130,120.12383,35.53373,3.128658,28.399754,170.37045
winter,20210215-1,T2,4.366666,131,119.36809,35.57932,-3.1239765,22.713762,173.64188
winter,20210215-1,T2,4.4,132,119.1411,35.605053,3.0993888,6.8532267,476.2142
winter,20210215-1,T2,4.433333,133,119.23094,35.56903,-3.0257587,2.903918,290.51807
winter,20210215-1,T2,4.466666,134,119.53522,35.573814,-3.005697,9.129647,196.45903
winter,20210215-1,T2,4.5,135,120.23515,35.683964,-2.695626,21.256071,368.4778
winter,20210215-1,T2,4.533333,136,120.7061,35.84108,0.47544822,14.89393,210.37141
winter,20210215-1,T2,4.566666,137,121.18884,36.0157,-2.448098,15.400792,18.999012
winter,20210215-1,T2,4.6,138,121.82921,35.879337,0.9436887,19.641426,313.7711
winter,20210215-1,T2,4.633333,139,122.21977,35.49858,1.4559393,16.363638,314.52377
winter,20210215-1,T2,4.666666,140,122.62786,35.09437,1.8044813,17.231869,26.351835
winter,20210215-1,T2,4.7,141,123.23763,34.259636,2.0560856,31.011305,427.84778
winter,20210215-1,T2,4.733333,142,123.96794,33.43394,-0.9039156,33.07017,108.81023
winter,20210215-1,T2,4.766666,143,124.95293,32.56182,2.1180525,39.468243,232.98901
winter,20210215-1,T2,4.8,144,125.87215,31.868416,2.4136326,34.541954,171.4135
winter,20210215-1,T2,4.833333,145,127.00641,31.22405,2.3389843,39.135937,198.53777
winter,20210215-1,T2,4.866666,146,128.04027,30.35128,2.2917023,40.59001,224.56071
winter,20210215-1,T2,4.9,147,129.0063,29.64028,-0.8656718,35.98357,157.89594
winter,20210215-1,T2,4.933333,148,130.10117,29.03169,1.908221,37.579712,148.13217
winter,20210215-1,T2,4.966666,149,131.03543,28.74948,0.94050705,29.278898,327.38474
winter,20210215-1,T2,5,150,131.72682,28.812262,0.44208822,20.826834,379.72073
winter,20210215-1,T2,5.033333,151,132.70377,29.367495,-3.0360212,33.71131,512.34406
winter,20210215-1,T2,5.066666,152,133.72357,29.933617,-2.9440377,34.99252,39.805183
winter,20210215-1,T2,5.1,153,135.08047,30.664116,-2.8611438,46.23053,337.49332
winter,20210215-1,T2,5.133333,154,136.40608,31.498703,-2.758084,46.99401,97.83319
winter,20210215-1,T2,5.166666,155,137.5811,32.30098,-2.7580605,42.683838,138.62257
winter,20210215-1,T2,5.2,156,138.80492,33.17234,-2.754399,45.06913,76.08793
winter,20210215-1,T2,5.233333,157,139.89629,34.00299,-2.4904025,41.14598,124.674965
winter,20210215-1,T2,5.266666,158,140.963,35.171604,-2.3980556,47.467907,304.98343
winter,20210215-1,T2,5.3,159,142.09276,36.551136,-2.3138225,53.49228,198.08621
winter,20210215-1,T2,5.333333,160,143.32509,38.191372,0.9792366,61.548195,252.18614
winter,20210215-1,T2,5.366666,161,144.38313,39.89734,-2.1198244,60.223457,167.6429
winter,20210215-1,T2,5.4,162,145.3212,41.642998,-2.1274705,59.451077,113.73992
winter,20210215-1,T2,5.433333,163,146.26776,43.502865,-2.0598903,62.60716,103.12471
winter,20210215-1,T2,5.466666,164,147.23071,45.06913,-2.0410607,55.158714,264.66168
winter,20210215-1,T2,5.5,165,148.2328,46.693764,-2.2239711,57.263668,63.19497
winter,20210215-1,T2,5.533333,166,149.05952,47.99181,-2.1951706,46.169106,333.58176
