season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
winter,20210215-1,T3,0,0,63.193634,71.935104,1.067456,0,0
winter,20210215-1,T3,0.033333,1,63.44869,71.91157,0.48147756,7.684286,230.5309
winter,20210215-1,T3,0.066666,2,63.700714,71.99733,-0.6404712,7.9865937,98.40162
winter,20210215-1,T3,0.1,3,63.945797,72.02407,0.19810665,7.395915,53.48286
winter,20210215-1,T3,0.133333,4,64.28068,72.05828,-0.094901614,10.098871,81.10903
winter,20210215-1,T3,0.166666,5,64.50683,71.93441,-3.1158118,7.735611,172.69072
winter,20210215-1,T3,0.2,6,64.58729,71.83534,-0.110847056,3.8285573,133.00636
winter,20210215-1,T3,0.233333,7,64.916695,71.75423,2.9942594,10.177576,224.63914
winter,20210215-1,T3,0.266666,8,65.06848,71.802734,3.0539186,4.7804847,197.9093
winter,20210215-1,T3,0.3,9,65.375015,71.73859,2.9105113,9.395085,172.26051
winter,20210215-1,T3,0.333333,10,65.552666,71.550545,2.8690658,7.760861,160.9011
winter,20210215-1,T3,0.366666,11,65.918396,71.146255,2.6014025,16.35515,257.93494
winter,20210215-1,T3,0.4,12,66.01166,70.50522,2.431791,19.433187,324.84247
winter,20210215-1,T3,0.433333,13,66.03048,70.2234,2.2313972,8.473515,330.1537
winter,20210215-1,T3,0.466666,14,66.08407,69.93813,2.1779158,8.707565,31.440271
winter,20210215-1,T3,0.5,15,66.1379,69.82794,2.1232913,3.6792455,157.55975
winter,20210215-1,T3,0.533333,16,66.302925,69.72146,2.112511,5.8917737,100.12175
winter,20210215-1,T3,0.566666,17,66.58482,69.58824,2.1986678,9.353937,107.91405
winter,20210215-1,T3,0.6,18,66.94618,69.49599,2.234717,11.188259,80.45178
winter,20210215-1,T3,0.633333,19,67.2765,69.464554,2.422228,9.954384,61.446617
winter,20210215-1,T3,0.666666,20,67.58604,69.35681,-0.42125812,9.832607,71.17677
winter,20210215-1,T3,0.7,21,67.929695,69.36695,2.7737873,10.314019,110.441795
winter,20210215-1,T3,0.733333,22,69.96169,70.98822,-2.5688438,77.98665,2100.3977
winter,20210215-1,T3,0.766666,23,70.13492,71.02746,-2.4237187,5.3284383,2196.8313
winter,20210215-1,T3,0.8,24,70.26901,71.14101,-2.3497512,5.271254,75.58025
winter,20210215-1,T3,0.833333,25,70.341576,71.14871,-2.380209,2.1891384,110.18557
winter,20210215-1,T3,0.866666,26,70.43931,71.15469,-2.3664699,2.9374628,22.706083
winter,20210215-1,T3,0.9,27,70.55953,71.10457,-2.4337106,3.9075215,54.38902
winter,20210215-1,T3,0.933333,28,70.76499,71.03673,0.6349572,6.4910727,78.353645
winter,20210215-1,T3,0.966666,29,71.00675,70.87633,-2.642519,8.704073,89.486855
winter,20210215-1,T3,1,30,71.20462,70.694305,-2.9006078,8.065553,44.03289
winter,20210215-1,T3,1.033333,31,71.13794,70.66256,-2.9532049,2.2155447,273.82294
winter,20210215-1,T3,1.066666,32,71.100586,70.53561,-3.0938547,3.9701211,89.6607
winter,20210215-1,T3,1.1,33,71.27718,70.512596,-3.0185914,5.342648,214.07259
winter,20210215-1,T3,1.133333,34,71.50034,70.338776,-2.9259665,8.4859705,142.05092
winter,20210215-1,T3,1.166666,35,71.86559,69.93395,-0.3619187,16.357378,244.09207
winter,20210215-1,T3,1.2,36,72.176125,69.37116,2.6692693,19.282902,150.44302
winter,20210215-1,T3,1.233333,37,72.60219,68.60789,-0.8188204,26.224514,208.27687
winter,20210215-1,T3,1.266666,38,73.65172,67.37613,-1.0648495,48.54797,701.8845
winter,20210215-1,T3,1.3,39,74.073746,66.8631,2.2211547,19.928873,858.70776
winter,20210215-1,T3,1.333333,40,74.40784,66.41559,2.2463996,16.754118,98.678314
winter,20210215-1,T3,1.366666,41,74.68892,65.80824,2.3039455,20.077318,151.55682
