season,ID ,trial,time,frame,x,y,ANGLE,speed,acceleration
summer,20200625-7,T3,0,0,156.21037,161.01111,0.10862196,0,0
summer,20200625-7,T3,0.033333,1,155.79333,160.8259,0.73133457,13.689544,410.69046
summer,20200625-7,T3,0.066666,2,155.99753,161.09889,0.43282166,10.227388,694.74677
summer,20200625-7,T3,0.1,3,155.6899,161.0141,0.38221416,9.572752,562.0139
summer,20200625-7,T3,0.133333,4,155.8001,160.78542,0.9023341,7.6152406,397.70724
summer,20200625-7,T3,0.166666,5,155.7909,160.50618,-2.0918636,8.381848,116.700676
summer,20200625-7,T3,0.2,6,155.79892,160.33368,0.90226537,5.1805305,97.31218
summer,20200625-7,T3,0.233333,7,156.06786,160.58357,0.6663283,11.013307,446.82864
summer,20200625-7,T3,0.266666,8,156.3906,160.97072,1.6413717,15.121086,132.69426
summer,20200625-7,T3,0.3,9,inf,inf,inf,inf,inf
summer,20200625-7,T3,0.333333,10,inf,inf,inf,inf,inf
summer,20200625-7,T3,0.366666,11,inf,inf,inf,inf,inf
summer,20200625-7,T3,0.4,12,158.7127,161.01985,-0.34844202,17.41962,102.364265
summer,20200625-7,T3,0.433333,13,158.79459,161.37233,2.133564,10.856193,543.27295
summer,20200625-7,T3,0.466666,14,159.74654,161.06876,0.9230026,29.975473,980.725
summer,20200625-7,T3,0.5,15,159.81421,161.20811,-0.030076383,4.6471725,890.0856
summer,20200625-7,T3,0.533333,16,160.14552,161.07204,3.003384,10.745146,343.14566
summer,20200625-7,T3,0.566666,17,160.28284,161.10089,-0.2674207,4.209925,229.17108
summer,20200625-7,T3,0.6,18,160.33452,161.08704,0.45960772,1.6051754,86.144295
summer,20200625-7,T3,0.633333,19,160.34337,160.98068,-0.1566201,3.2014856,91.73468
summer,20200625-7,T3,0.666666,20,160.44582,160.823,0.015519801,5.6413927,96.08972
summer,20200625-7,T3,0.7,21,160.538,160.70244,-0.081703246,4.5529118,34.66291
summer,20200625-7,T3,0.733333,22,160.17438,160.75117,-0.88797164,11.005843,437.59393
summer,20200625-7,T3,0.766666,23,159.7915,160.47511,0.74196565,14.160978,292.8428
summer,20200625-7,T3,0.8,24,159.27881,160.41245,1.0215712,15.49515,224.79855
summer,20200625-7,T3,0.833333,25,158.6393,160.41722,2.0374296,19.18567,129.26778
