season,ID ,trial,time,frame,x,y,ANGLE,speed,acceleration
summer,20200625-7,T2,0,0,179.79877,53.756596,2.2291274,0,0
summer,20200625-7,T2,0.033333,1,179.83139,53.881798,1.9202304,3.8815134,116.44657
summer,20200625-7,T2,0.066666,2,180.00638,54.14826,1.5421829,9.563597,180.50317
summer,20200625-7,T2,0.1,3,180.12463,54.318382,-1.5552373,6.2154603,100.62695
summer,20200625-7,T2,0.133333,4,180.32962,54.36091,1.4565471,6.2805014,138.85323
summer,20200625-7,T2,0.166666,5,180.42148,54.371643,-1.4204211,2.7745702,105.7576
summer,20200625-7,T2,0.2,6,180.28308,54.494095,-3.0622854,5.5439086,230.33711
summer,20200625-7,T2,0.233333,7,180.21594,54.505253,1.895901,2.0417924,118.94139
summer,20200625-7,T2,0.266666,8,180.10768,54.672306,-1.2645124,5.972049,145.11145
summer,20200625-7,T2,0.3,9,179.76263,54.731533,-0.90264213,10.5026455,234.15936
summer,20200625-7,T2,0.333333,10,179.22221,54.734085,-0.9703313,16.212635,183.0859
summer,20200625-7,T2,0.366666,11,178.9604,54.476135,-0.5809418,11.026198,343.28088
summer,20200625-7,T2,0.4,12,178.7185,54.421722,-0.3432607,7.438409,184.05954
summer,20200625-7,T2,0.433333,13,178.51228,54.36395,-0.36083606,6.4248405,32.257072
summer,20200625-7,T2,0.466666,14,178.31973,54.278255,3.045058,6.3226585,27.981474
summer,20200625-7,T2,0.5,15,178.12018,54.390293,2.990163,6.865511,178.06816
summer,20200625-7,T2,0.533333,16,177.99866,54.261066,3.0358522,5.321826,228.21376
summer,20200625-7,T2,0.566666,17,177.77873,54.301697,-0.04068491,6.7094717,176.67407
summer,20200625-7,T2,0.6,18,177.06808,54.445763,-0.14751825,21.752522,451.32623
summer,20200625-7,T2,0.633333,19,176.53252,54.4612,-0.101203196,16.074083,195.50563
summer,20200625-7,T2,0.666666,20,175.78502,54.539463,-0.25529265,22.547485,198.93262
summer,20200625-7,T2,0.7,21,174.86734,54.87111,-0.29748198,29.272812,274.69345
summer,20200625-7,T2,0.733333,22,174.14261,55.137177,-0.24849707,23.160854,183.40317
summer,20200625-7,T2,0.766666,23,173.21626,55.38446,-0.32103857,28.763704,182.24652
summer,20200625-7,T2,0.8,24,172.13237,55.612972,-0.41830152,33.231163,142.77615
summer,20200625-7,T2,0.833333,25,170.8539,55.783955,-0.3449424,38.69581,182.6302
summer,20200625-7,T2,0.866666,26,169.73117,55.971695,-0.17871363,34.150078,140.96736
summer,20200625-7,T2,0.9,27,168.95499,56.0328,-0.12706292,23.35712,332.08505
summer,20200625-7,T2,0.933333,28,168.11119,56.00104,-0.036362693,25.331959,103.39179
summer,20200625-7,T2,0.966666,29,166.77399,55.863705,-0.19501078,40.327446,454.1286
summer,20200625-7,T2,1,30,165.69159,55.81684,-0.07114087,32.501762,243.3741
summer,20200625-7,T2,1.033333,31,164.79887,55.637924,-0.09392358,27.314434,207.99286
summer,20200625-7,T2,1.066666,32,163.68698,55.601864,-0.006041262,33.37467,235.46451
summer,20200625-7,T2,1.1,33,162.40033,55.390923,-0.0066742687,39.113945,222.47478
summer,20200625-7,T2,1.133333,34,161.48499,55.097523,0.090150215,28.83679,342.28937
summer,20200625-7,T2,1.166666,35,160.51233,54.877865,-2.997346,29.914803,84.05944
summer,20200625-7,T2,1.2,36,159.3534,54.598206,0.04649411,35.76547,176.10611
summer,20200625-7,T2,1.233333,37,158.14426,54.292118,-3.015055,37.418674,51.086597
summer,20200625-7,T2,1.266666,38,157.22061,53.930687,-2.9949691,29.755339,261.7373
summer,20200625-7,T2,1.3,39,156.06256,53.519394,0.044164985,36.86682,215.65723
summer,20200625-7,T2,1.333333,40,154.98402,53.176113,0.17589797,33.95578,94.14071
summer,20200625-7,T2,1.366666,41,154.04848,52.897526,0.2578112,29.284979,141.24135
summer,20200625-7,T2,1.4,42,153.21216,52.445324,0.12013379,28.521606,179.97786
summer,20200625-7,T2,1.433333,43,152.93135,52.329823,0.29822066,9.109041,584.60876
summer,20200625-7,T2,1.466666,44,152.71478,52.169525,0.21024002,8.083506,70.47932
summer,20200625-7,T2,1.5,45,152.4095,51.913746,0.4827755,11.947764,117.27723
summer,20200625-7,T2,1.533333,46,151.74733,51.45356,0.5276769,24.191427,370.17307
summer,20200625-7,T2,1.566666,47,150.78346,50.50015,0.8153787,40.672535,520.37286
summer,20200625-7,T2,1.6,48,150.01445,49.849613,0.6289141,30.217422,324.1442
summer,20200625-7,T2,1.633333,49,149.31354,49.470776,0.58531195,23.902407,252.07811
summer,20200625-7,T2,1.666666,50,148.3655,49.09438,0.48725718,30.601229,222.43619
summer,20200625-7,T2,1.7,51,147.48013,48.713074,-2.9740815,28.918947,56.606613
summer,20200625-7,T2,1.733333,52,146.49318,48.504032,-2.9053223,30.265873,179.99626
summer,20200625-7,T2,1.766666,53,145.54314,48.19036,-2.90737,30.014532,99.858765
summer,20200625-7,T2,1.8,54,144.14703,47.966824,-2.9440498,42.4159,409.54395
summer,20200625-7,T2,1.833333,55,143.53296,47.883045,-3.018572,18.593029,714.95984
summer,20200625-7,T2,1.866666,56,142.36327,47.692673,-2.989184,35.552807,509.18585
summer,20200625-7,T2,1.9,57,140.95056,47.4145,-2.9121623,43.19424,232.51337
summer,20200625-7,T2,1.933333,58,139.98668,47.25059,0.09627907,29.331757,416.8031
summer,20200625-7,T2,1.966666,59,138.93419,47.076378,-2.9997206,32.00447,80.28417
summer,20200625-7,T2,2,60,137.76344,46.993702,-3.063761,35.209404,134.57664
summer,20200625-7,T2,2.033333,61,136.89291,46.895027,0.12744007,26.283466,270.55756
summer,20200625-7,T2,2.066666,62,136.3247,46.7536,-3.102135,17.566202,274.8139
summer,20200625-7,T2,2.1,63,135.3594,46.732716,-3.1312916,28.965271,373.46927
summer,20200625-7,T2,2.133333,64,134.5208,46.6186,0.2174614,25.39053,141.54953
summer,20200625-7,T2,2.166666,65,133.87354,46.488655,0.16750997,19.805426,172.81133
summer,20200625-7,T2,2.2,66,132.94485,46.336906,0.0769979,28.229145,254.00491
summer,20200625-7,T2,2.233333,67,132.25273,46.171906,-0.047563177,21.346079,213.20111
summer,20200625-7,T2,2.266666,68,131.85138,46.071323,0.0036045813,12.412824,268.05942
summer,20200625-7,T2,2.3,69,131.51875,46.15918,-0.034170568,10.320803,180.52084
summer,20200625-7,T2,2.333333,70,131.26251,46.097763,0.052646574,7.905013,150.91133
summer,20200625-7,T2,2.366666,71,131.17004,46.069572,0.03071337,2.900181,150.3991
summer,20200625-7,T2,2.4,72,131.12827,46.03052,0.040495295,1.7157539,46.65398
summer,20200625-7,T2,2.433333,73,130.95724,45.975815,0.058716435,5.3868046,117.16837
summer,20200625-7,T2,2.466666,74,130.8079,45.99429,0.20627825,4.514299,68.69267
summer,20200625-7,T2,2.5,75,130.84021,45.921482,0.24062279,2.3895726,182.95459
summer,20200625-7,T2,2.533333,76,130.72066,45.85745,0.19993618,4.068493,136.89305
summer,20200625-7,T2,2.566666,77,130.65987,45.907097,-2.6546922,2.3547864,115.17254
summer,20200625-7,T2,2.6,78,130.61452,45.833035,-2.743256,2.6052713,112.20188
summer,20200625-7,T2,2.633333,79,130.60168,45.935406,0.11649785,3.0951931,161.46379
summer,20200625-7,T2,2.666666,80,130.5655,45.86306,0.056358326,2.4264665,158.64233
summer,20200625-7,T2,2.7,81,130.69176,45.9334,0.05856738,4.3355784,194.56454
summer,20200625-7,T2,2.733333,82,130.68137,45.880474,0.13814746,1.6180786,165.62416
summer,20200625-7,T2,2.766666,83,130.77974,45.863346,-2.9907494,2.9954958,103.056015
summer,20200625-7,T2,2.8,84,130.95514,45.80722,-3.072413,5.524835,77.70377
summer,20200625-7,T2,2.833333,85,130.92407,46.07413,-0.18619321,8.061474,345.0491
summer,20200625-7,T2,2.866666,86,130.83875,46.37799,-0.21264856,9.468494,59.083557
summer,20200625-7,T2,2.9,87,130.44046,46.75762,-0.46560416,16.506538,289.78476
summer,20200625-7,T2,2.933333,88,129.36035,47.98456,-0.7809564,49.03931,978.8466
summer,20200625-7,T2,2.966666,89,128.78433,49.11765,2.1784194,38.133354,461.48257
summer,20200625-7,T2,3,90,128.41676,50.11232,2.1273031,31.8118,225.22017
summer,20200625-7,T2,3.033333,91,127.87797,51.12921,2.0587256,34.524662,155.40512
summer,20200625-7,T2,3.066666,92,127.464775,51.968613,2.1920388,28.067806,195.69789
summer,20200625-7,T2,3.1,93,127.15522,52.818638,-0.8062966,27.138521,93.76415
summer,20200625-7,T2,3.133333,94,126.88309,54.14214,-0.99128526,40.536137,427.49008
summer,20200625-7,T2,3.166666,95,126.72163,55.165646,1.0312302,31.08524,287.7894
summer,20200625-7,T2,3.2,96,126.39867,56.23539,0.6740455,33.522327,151.16699
summer,20200625-7,T2,3.233333,97,126.39681,57.447517,-1.3769886,36.364235,316.1387
summer,20200625-7,T2,3.266666,98,126.18101,58.69614,1.7302241,38.014416,195.33875
summer,20200625-7,T2,3.3,99,126.209656,59.500187,-1.6905739,24.136236,456.62897
summer,20200625-7,T2,3.333333,100,126.09725,60.47373,1.554852,29.400524,198.47691
summer,20200625-7,T2,3.366666,101,125.84377,61.482224,1.5712353,31.196157,130.8097
summer,20200625-7,T2,3.4,102,125.75919,62.30224,-1.6575238,24.730457,227.78886
summer,20200625-7,T2,3.433333,103,125.87148,63.528324,1.6420836,36.936962,406.18246
summer,20200625-7,T2,3.466666,104,125.983025,64.329735,1.7258242,24.274317,382.218
summer,20200625-7,T2,3.5,105,125.981285,65.56057,-1.6055698,36.92429,399.66687
summer,20200625-7,T2,3.533333,106,126.029076,66.5457,1.4981678,29.589077,225.55038
summer,20200625-7,T2,3.566666,107,126.16985,67.50574,1.4683025,29.109415,86.68396
summer,20200625-7,T2,3.6,108,126.41984,68.5688,1.5262583,32.761066,135.09198
summer,20200625-7,T2,3.633333,109,126.63417,69.5442,1.2299213,29.960255,85.14689
summer,20200625-7,T2,3.666666,110,126.90723,70.57308,1.2899618,31.935528,71.497665
summer,20200625-7,T2,3.7,111,127.05049,71.59096,1.2884803,30.836597,117.23987
summer,20200625-7,T2,3.733333,112,127.32027,72.20783,1.2974162,20.19872,378.4173
summer,20200625-7,T2,3.766666,113,127.71794,72.982994,1.4187741,26.13677,183.15598
summer,20200625-7,T2,3.8,114,128.0153,73.741066,1.2534016,24.428778,91.59557
summer,20200625-7,T2,3.833333,115,128.40009,74.62777,-2.092666,28.997953,139.9936
summer,20200625-7,T2,3.866666,116,128.87708,75.63549,1.073434,33.44762,136.93748
summer,20200625-7,T2,3.9,117,129.11978,76.261925,1.1633695,20.153906,402.77432
summer,20200625-7,T2,3.933333,118,129.52144,77.00173,1.2020216,25.254429,175.72426
summer,20200625-7,T2,3.966666,119,129.92973,77.825096,1.1706479,27.571577,75.44268
summer,20200625-7,T2,4,120,130.35304,78.75523,1.0527294,30.6573,97.01059
summer,20200625-7,T2,4.033333,121,130.51561,79.494194,1.0041602,22.699247,290.9597
summer,20200625-7,T2,4.066666,122,130.81938,80.57417,1.0249627,33.65686,332.18732
summer,20200625-7,T2,4.1,123,131.06218,81.57756,1.2058163,30.969881,88.1299
summer,20200625-7,T2,4.133333,124,131.26952,82.26878,1.3142592,21.649471,282.74362
summer,20200625-7,T2,4.166666,125,131.40411,83.35873,1.2668467,32.94721,364.786
summer,20200625-7,T2,4.2,126,131.35748,84.5137,1.4697232,34.67681,173.2899
summer,20200625-7,T2,4.233333,127,131.19568,85.57699,1.6645913,32.26615,132.46416
summer,20200625-7,T2,4.266666,128,131.13438,86.37243,1.7565187,23.934093,257.4844
summer,20200625-7,T2,4.3,129,130.94836,87.32883,1.7795117,29.229122,183.25009
summer,20200625-7,T2,4.333333,130,131.02527,88.4122,1.5662951,32.583218,262.80173
summer,20200625-7,T2,4.366666,131,130.98376,89.44274,1.5083292,30.941576,116.70488
