season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
summer,20200731-3,T6,0,0,242.16803,119.607765,2.9745994,0,0
summer,20200731-3,T6,0.033333,1,240.76245,119.51715,-0.14497584,42.25533,1267.6727
summer,20200731-3,T6,0.066666,2,240.344,119.47404,-3.0249162,12.620383,889.45294
summer,20200731-3,T6,0.1,3,238.41354,119.483505,0.082923956,57.913376,1361.5581
summer,20200731-3,T6,0.133333,4,237.60258,119.6474,0.09458789,24.820875,1017.06146
summer,20200731-3,T6,0.166666,5,236.62662,119.71753,0.058955893,29.35459,170.80779
summer,20200731-3,T6,0.2,6,236.08618,119.78596,0.008230924,16.342262,391.98343
summer,20200731-3,T6,0.233333,7,234.03896,119.79089,-0.016355876,61.417656,1357.3568
summer,20200731-3,T6,0.266666,8,233.36519,119.67459,0.020168299,20.511795,1240.9568
summer,20200731-3,T6,0.3,9,232.84996,119.55634,-0.080186225,15.8584385,142.6969
summer,20200731-3,T6,0.333333,10,231.58241,119.31392,0.03173109,38.716026,686.275
summer,20200731-3,T6,0.366666,11,230.61166,118.938034,0.40670344,31.229822,292.8904
summer,20200731-3,T6,0.4,12,229.96202,118.61576,0.58663017,21.755224,293.01013
summer,20200731-3,T6,0.433333,13,229.37181,118.25803,0.6994454,20.704866,62.27969
summer,20200731-3,T6,0.466666,14,227.29294,117.460915,-2.9779074,66.79466,1396.9769
summer,20200731-3,T6,0.5,15,226.84633,117.37999,0.18536782,13.61608,1604.2345
summer,20200731-3,T6,0.533333,16,224.77776,116.03957,0.45124635,73.9475,1848.2454
summer,20200731-3,T6,0.566666,17,224.06732,115.634254,0.31432578,24.53803,1484.0565
summer,20200731-3,T6,0.6,18,223.54172,115.60687,0.30318433,15.789224,378.6389
summer,20200731-3,T6,0.633333,19,223.1385,115.57665,0.40760353,12.1301985,110.17727
summer,20200731-3,T6,0.666666,20,221.85764,115.51186,0.26642,38.47577,790.53143
summer,20200731-3,T6,0.7,21,220.93758,115.41947,0.09511734,27.740107,325.70288
summer,20200731-3,T6,0.733333,22,217.21278,114.87978,-2.9792366,112.91163,2556.2292
summer,20200731-3,T6,0.766666,23,216.23381,114.76907,0.11134829,29.55667,2501.261
summer,20200731-3,T6,0.8,24,215.11107,114.57757,-3.0524497,34.167995,148.39238
summer,20200731-3,T6,0.833333,25,214.14545,114.54318,0.007589472,28.987534,199.95793
summer,20200731-3,T6,0.866666,26,211.13647,114.119934,0.13366675,91.15876,1872.0531
summer,20200731-3,T6,0.9,27,209.88968,113.989845,0.037504513,37.606194,1607.7738
summer,20200731-3,T6,0.933333,28,208.75241,113.9479,0.032694224,34.141262,126.51171
summer,20200731-3,T6,0.966666,29,207.56158,113.85691,-3.1369934,35.82962,65.376526
summer,20200731-3,T6,1,30,206.69183,113.64077,0.013479838,26.885511,310.16806
summer,20200731-3,T6,1.033333,31,205.54536,113.47925,0.042927064,34.733772,253.8693
summer,20200731-3,T6,1.066666,32,201.27068,112.63212,0.22185318,130.73619,2882.299
summer,20200731-3,T6,1.1,33,200.27853,112.32518,0.19673142,31.155233,2994.0425
summer,20200731-3,T6,1.133333,34,199.07802,112.00767,0.14624286,37.25432,187.82013
summer,20200731-3,T6,1.166666,35,198.15286,111.87389,0.11269227,28.043472,297.9411
summer,20200731-3,T6,1.2,36,197.23895,111.72019,0.1626425,27.801981,20.593222
summer,20200731-3,T6,1.233333,37,196.81525,111.59981,0.09676617,13.214237,442.1965
summer,20200731-3,T6,1.266666,38,196.84404,111.64259,0.07876435,1.5470924,432.9199
summer,20200731-3,T6,1.3,39,196.86879,111.70493,0.15395863,2.0121937,17.97734
summer,20200731-3,T6,1.333333,40,196.9068,111.64039,-2.9579532,2.2473104,114.82855
summer,20200731-3,T6,1.366666,41,195.68616,109.689995,0.6448537,69.026695,2040.5995
summer,20200731-3,T6,1.4,42,195.13371,108.986755,0.80577636,26.827892,1273.3997
summer,20200731-3,T6,1.433333,43,194.59091,108.47103,0.6552617,22.4622,168.97664
summer,20200731-3,T6,1.466666,44,194.26067,108.22984,0.7083737,12.268446,312.48315
summer,20200731-3,T6,1.5,45,193.79219,107.93911,0.595367,16.540222,132.13565
summer,20200731-3,T6,1.533333,46,193.4285,107.761444,0.5359717,12.143527,138.71434
summer,20200731-3,T6,1.566666,47,192.94919,107.51096,0.4619514,16.224295,122.95775
summer,20200731-3,T6,1.6,48,192.48976,107.28481,0.49009317,15.362051,28.283504
summer,20200731-3,T6,1.633333,49,191.71819,106.81617,-2.7065306,27.082453,355.75195
summer,20200731-3,T6,1.666666,50,190.84209,106.37298,-2.8531396,29.454926,96.83723
summer,20200731-3,T6,1.7,51,188.75346,106.19313,0.059201382,62.889397,1116.6448
summer,20200731-3,T6,1.733333,52,188.01535,106.21497,3.118775,22.153454,1228.9056
summer,20200731-3,T6,1.766666,53,187.45847,106.39756,0.020857764,17.581682,218.02661
summer,20200731-3,T6,1.8,54,185.6431,106.97356,-0.11811626,57.13548,1186.6251
summer,20200731-3,T6,1.833333,55,185.02678,107.231415,-0.24681424,20.042816,1116.4512
summer,20200731-3,T6,1.866666,56,184.34326,107.584435,-0.29873765,23.079088,104.8489
summer,20200731-3,T6,1.9,57,183.39929,107.911705,-0.5502779,29.972301,235.53084
summer,20200731-3,T6,1.933333,58,180.48012,108.56755,-0.1429437,89.75916,1802.1721
summer,20200731-3,T6,1.966666,59,179.90392,108.57558,-0.07033176,17.287498,2187.851
summer,20200731-3,T6,2,60,177.99538,108.82402,-0.16438162,57.738434,1218.4274
summer,20200731-3,T6,2.033333,61,176.98137,108.93423,-0.04758035,30.59943,814.6163
summer,20200731-3,T6,2.066666,62,176.01286,109.02866,0.02628773,29.193262,43.336353
summer,20200731-3,T6,2.1,63,175.03058,108.888374,0.07914782,29.766981,211.60873
summer,20200731-3,T6,2.133333,64,174.07936,108.92525,0.018241774,28.558262,161.87358
summer,20200731-3,T6,2.166666,65,172.87492,109.09023,-0.10181292,36.470863,255.40923
summer,20200731-3,T6,2.2,66,171.85965,109.13683,-0.092950225,30.489834,200.856
summer,20200731-3,T6,2.233333,67,170.8405,109.2081,0.054305423,30.649452,22.477556
summer,20200731-3,T6,2.266666,68,170.02448,109.41188,0.09111889,25.232635,218.28668
summer,20200731-3,T6,2.3,69,168.89996,109.63107,-0.0058474615,34.369736,277.9618
summer,20200731-3,T6,2.333333,70,165.79106,110.7915,-0.30450508,99.55336,1976.7329
summer,20200731-3,T6,2.366666,71,164.78397,111.04121,-0.31804645,31.127861,2061.6143
summer,20200731-3,T6,2.4,72,163.66632,111.390755,-0.322144,35.13034,134.03531
summer,20200731-3,T6,2.433333,73,162.47572,111.84958,-0.36504996,38.27879,118.28006
summer,20200731-3,T6,2.466666,74,161.46446,112.26505,-0.3601718,32.798794,166.05534
summer,20200731-3,T6,2.5,75,160.55432,112.6317,-0.34020397,29.436176,101.08006
summer,20200731-3,T6,2.533333,76,159.62167,113.01248,-0.30554736,30.221546,23.930643
summer,20200731-3,T6,2.566666,77,158.63701,113.40317,-0.5010846,31.780464,47.667343
summer,20200731-3,T6,2.6,78,157.6818,113.96106,-0.55737615,33.18557,152.79002
summer,20200731-3,T6,2.633333,79,156.88393,114.47015,-0.605781,28.39403,148.24232
summer,20200731-3,T6,2.666666,80,155.93147,115.149,-0.5894552,35.088787,206.62953
summer,20200731-3,T6,2.7,81,155.35878,115.63172,-0.50158113,22.469425,384.68866
summer,20200731-3,T6,2.733333,82,154.90874,116.06817,-0.553208,18.807627,117.96653
summer,20200731-3,T6,2.766666,83,154.76889,116.29723,-0.5317501,8.051484,335.82867
summer,20200731-3,T6,2.8,84,154.7975,116.333755,-0.45158365,1.3917357,230.24991
summer,20200731-3,T6,2.833333,85,154.79373,116.34028,-0.5301285,0.22610885,39.73324
summer,20200731-3,T6,2.866666,86,154.75201,116.36129,-0.5635471,1.4012548,36.548363
summer,20200731-3,T6,2.9,87,154.75725,116.38767,-0.6120559,0.806949,42.5333
summer,20200731-3,T6,2.933333,88,154.78847,116.3333,-0.61899114,1.8810699,76.353676
summer,20200731-3,T6,2.966666,89,154.63586,116.27827,-0.6319775,4.866809,165.44727
summer,20200731-3,T6,3,90,154.27234,116.28892,-0.66022277,10.910202,198.80244
summer,20200731-3,T6,3.033333,91,154.14558,116.22207,-0.61457294,4.299006,224.21384
summer,20200731-3,T6,3.066666,92,153.88199,116.32465,-0.5701166,8.4855995,196.0134
summer,20200731-3,T6,3.1,93,153.78337,116.4142,-0.6660338,3.9962463,148.93845
summer,20200731-3,T6,3.133333,94,153.58272,116.55535,-0.57762027,7.360037,102.91563
summer,20200731-3,T6,3.166666,95,153.28831,116.94151,-0.4639825,14.567852,236.10916
summer,20200731-3,T6,3.2,96,153.23688,117.11423,-0.51788336,5.406063,291.0794
summer,20200731-3,T6,3.233333,97,153.18764,117.106964,-0.5470128,1.4933002,161.99059
summer,20200731-3,T6,3.266666,98,153.17616,117.15737,-0.5854938,1.5510042,62.048725
summer,20200731-3,T6,3.3,99,153.16342,117.12014,-0.50391674,1.1805573,78.88558
summer,20200731-3,T6,3.333333,100,153.19768,117.06265,-0.5391693,2.0076783,46.061005
summer,20200731-3,T6,3.366666,101,153.17313,116.891754,-0.437418,5.179649,114.9826
summer,20200731-3,T6,3.4,102,153.13486,116.84506,-0.42832083,1.8109827,112.464455
summer,20200731-3,T6,3.433333,103,153.1318,116.7487,3.0156367,2.8921378,54.79209
summer,20200731-3,T6,3.466666,104,153.20665,116.67049,3.0122294,3.2477117,71.98719
summer,20200731-3,T6,3.5,105,153.16139,116.59421,-0.18503498,2.6607692,108.09789
summer,20200731-3,T6,3.533333,106,153.18443,116.50691,-0.15766844,2.7086213,62.258205
summer,20200731-3,T6,3.566666,107,153.12726,116.49102,-0.04881836,1.780435,96.65645
summer,20200731-3,T6,3.6,108,153.17088,116.462555,0.067226484,1.5626453,91.424675
summer,20200731-3,T6,3.633333,109,153.23654,116.475266,-3.0044236,2.006306,42.026592
summer,20200731-3,T6,3.666666,110,153.1382,116.781136,0.0138177,9.638789,302.32742
summer,20200731-3,T6,3.7,111,153.14587,116.81753,-3.140504,1.1157298,260.62463
summer,20200731-3,T6,3.733333,112,153.23198,116.788956,0.0056586177,2.721773,91.6568
summer,20200731-3,T6,3.766666,113,153.20862,116.77932,0.010966562,0.7583452,99.997444
summer,20200731-3,T6,3.8,114,153.15437,116.82355,0.012860584,2.0996165,55.86852
summer,20200731-3,T6,3.833333,115,153.18979,116.750015,0.092481405,2.448588,133.20981
summer,20200731-3,T6,3.866666,116,153.13799,116.73865,2.9676902,1.591097,96.39848
summer,20200731-3,T6,3.9,117,153.17352,116.865234,3.1037312,3.9443328,146.9474
summer,20200731-3,T6,3.933333,118,153.179,116.806,3.0702345,1.7846085,169.41455
summer,20200731-3,T6,3.966666,119,153.14503,116.86485,3.0476115,2.0383768,112.04568
summer,20200731-3,T6,4,120,153.21632,116.842865,0.0042109136,2.238038,119.43486
summer,20200731-3,T6,4.033333,121,153.20317,116.75074,0.08134917,2.791798,98.80114
summer,20200731-3,T6,4.066666,122,153.18759,116.883316,-0.044472754,4.0047665,202.24855
summer,20200731-3,T6,4.1,123,153.16946,116.784485,3.073376,3.0143907,208.2788
summer,20200731-3,T6,4.133333,124,153.1646,116.82641,3.0851712,1.2661787,127.24232
summer,20200731-3,T6,4.166666,125,153.1722,116.748276,3.067116,2.355112,108.6356
summer,20200731-3,T6,4.2,126,153.15355,116.75906,-0.06557901,0.6465864,83.44741
summer,20200731-3,T6,4.233333,127,153.15826,116.79727,0.002146827,1.1548436,32.423176
summer,20200731-3,T6,4.266666,128,153.18782,116.66629,3.0823324,4.02837,153.90573
summer,20200731-3,T6,4.3,129,153.19168,116.78262,-0.0039873165,3.4917743,223.77664
summer,20200731-3,T6,4.333333,130,153.19046,116.69365,3.0840077,2.6693385,184.82668
summer,20200731-3,T6,4.366666,131,153.19127,116.82523,0.049387436,3.9476867,198.5114
summer,20200731-3,T6,4.4,132,153.2278,116.79138,-3.08185,1.4941622,152.32297
summer,20200731-3,T6,4.433333,133,153.21747,116.645035,-3.1357586,4.401501,109.68492
summer,20200731-3,T6,4.466666,134,153.20752,116.70409,-3.011889,1.7966278,184.86856
summer,20200731-3,T6,4.5,135,153.24117,116.71911,0.22201201,1.1056843,55.77573
summer,20200731-3,T6,4.533333,136,153.25803,116.69962,-2.9674575,0.7728653,34.544243
summer,20200731-3,T6,4.566666,137,153.23738,116.72843,0.18920074,1.0632765,55.029015
summer,20200731-3,T6,4.6,138,153.19543,116.70408,0.07977356,1.4548489,51.536495
summer,20200731-3,T6,4.633333,139,153.22176,116.72333,-3.0472233,0.9782562,72.896675
summer,20200731-3,T6,4.666666,140,153.19984,116.7206,-3.0397542,0.6623994,47.703102
summer,20200731-3,T6,4.7,141,153.19739,116.72197,-3.0035784,0.084730305,17.881086
summer,20200731-3,T6,4.733333,142,153.19202,116.81694,-3.0397704,2.8536556,84.28131
summer,20200731-3,T6,4.766666,143,153.19019,116.81329,0.11909231,0.1224369,88.81103
summer,20200731-3,T6,4.8,144,153.14215,116.77611,-3.026354,1.8224834,51.382553
summer,20200731-3,T6,4.833333,145,153.07344,116.80694,-3.0091693,2.259061,63.981865
summer,20200731-3,T6,4.866666,146,153.18254,116.8044,-2.979014,3.2740011,162.82024
summer,20200731-3,T6,4.9,147,153.16035,116.80011,3.1376896,0.6781868,118.17824
summer,20200731-3,T6,4.933333,148,153.11691,116.74748,-3.0879636,2.0474062,47.530506
summer,20200731-3,T6,4.966666,149,153.09633,116.78634,3.137106,1.3190702,84.87827
summer,20200731-3,T6,5,150,153.11601,116.83215,-3.0483687,1.495942,36.763527
summer,20200731-3,T6,5.033333,151,153.1412,116.77029,0.17230093,2.0041053,97.045944
summer,20200731-3,T6,5.066666,152,153.169,116.74924,-2.8090959,1.046142,36.81122
summer,20200731-3,T6,5.1,153,153.16676,116.70525,-2.907515,1.3210858,34.011635
summer,20200731-3,T6,5.133333,154,153.15607,116.77332,-2.8933175,2.0670626,101.12907
summer,20200731-3,T6,5.166666,155,153.19763,116.71399,-3.009946,2.173278,123.93202
summer,20200731-3,T6,5.2,156,153.20395,116.6861,-3.0162094,0.8578078,42.514732
summer,20200731-3,T6,5.233333,157,153.20738,116.710846,0.2841853,0.7496033,47.445786
summer,20200731-3,T6,5.266666,158,153.14403,116.778755,-2.931277,2.7861907,71.56803
summer,20200731-3,T6,5.3,159,153.10175,116.80231,-2.9511092,1.4520437,44.195374
summer,20200731-3,T6,5.333333,160,153.15923,116.73499,-3.0650516,2.6555154,121.45086
summer,20200731-3,T6,5.366666,161,153.19444,116.78412,-2.9768858,1.8133899,106.692215
summer,20200731-3,T6,5.4,162,153.18718,116.740005,-3.0701137,1.3412297,92.21165
summer,20200731-3,T6,5.433333,163,153.1668,116.71289,-3.0359578,1.0177599,19.333673
summer,20200731-3,T6,5.466666,164,153.2005,116.73922,-3.0692174,1.283065,68.4384
summer,20200731-3,T6,5.5,165,153.21524,116.835846,-2.9804235,2.9322743,65.523575
summer,20200731-3,T6,5.533333,166,153.27567,116.85084,-3.0737202,1.867486,84.18873
summer,20200731-3,T6,5.566666,167,153.21393,116.79277,-3.1009035,2.5424361,128.09595
summer,20200731-3,T6,5.6,168,153.19876,116.77788,3.0991364,0.6376356,57.14879
summer,20200731-3,T6,5.633333,169,153.11072,116.85133,3.0872774,3.4400918,103.08353
summer,20200731-3,T6,5.666666,170,153.18979,116.82103,3.1024435,2.5405338,177.04929
summer,20200731-3,T6,5.7,171,153.14165,116.85466,-3.114098,1.7618316,128.14203
summer,20200731-3,T6,5.733333,172,153.19221,116.822365,3.0735319,1.8000304,106.83396
summer,20200731-3,T6,5.766666,173,153.17877,116.85668,-3.1030643,1.1056049,83.14531
summer,20200731-3,T6,5.8,174,153.09639,116.81039,3.0944343,2.8346155,95.44583
summer,20200731-3,T6,5.833333,175,153.09628,116.85035,-3.1019819,1.1987896,107.27386
summer,20200731-3,T6,5.866666,176,153.12283,116.91705,-3.0613852,2.1538184,33.983826
summer,20200731-3,T6,5.9,177,153.18816,116.846,3.0950756,2.895122,128.78828
summer,20200731-3,T6,5.933333,178,153.12904,116.94642,-3.0756326,3.4955795,190.66315
summer,20200731-3,T6,5.966666,179,153.17032,116.852104,3.134996,3.088578,197.17566
summer,20200731-3,T6,6,180,153.1337,116.834984,0.08453475,1.2127302,98.70494
summer,20200731-3,T6,6.033333,181,153.12587,116.71043,3.0269744,3.7442353,100.1156
summer,20200731-3,T6,6.066666,182,153.1531,116.82107,3.1365302,3.418326,214.0242
summer,20200731-3,T6,6.1,183,153.14583,116.81102,3.078374,0.3720328,112.96806
summer,20200731-3,T6,6.133333,184,153.0853,116.82634,0.0037613192,1.8733525,53.09446
summer,20200731-3,T6,6.166666,185,153.10202,116.80826,-3.1390789,0.73896956,75.75904
summer,20200731-3,T6,6.2,186,153.1099,116.83985,-3.1241164,0.9766924,45.410843
summer,20200731-3,T6,6.233333,187,153.11317,116.8544,-0.0124673685,0.44738972,15.885177
summer,20200731-3,T6,6.266666,188,153.04285,116.78524,3.11173,2.9590397,100.32206
summer,20200731-3,T6,6.3,189,153.17358,116.79083,-3.0954325,3.9257836,193.05757
summer,20200731-3,T6,6.333333,190,153.16524,116.783005,0.10449689,0.34359422,125.770874
summer,20200731-3,T6,6.366666,191,153.2118,116.729034,-3.1114883,2.138749,64.56879
summer,20200731-3,T6,6.4,192,153.1519,116.73855,-3.1179032,1.8196467,111.57313
summer,20200731-3,T6,6.433333,193,153.13927,116.74483,-3.0830889,0.423275,42.64214
summer,20200731-3,T6,6.466666,194,153.12944,116.81655,-2.9935505,2.1717098,58.95018
summer,20200731-3,T6,6.5,195,153.1601,116.74548,-3.0045097,2.32182,133.56847
summer,20200731-3,T6,6.533333,196,153.14613,116.77671,-3.0883355,1.0261097,100.437065
summer,20200731-3,T6,6.566666,197,153.13449,116.80698,-2.9349806,0.9729048,2.257697
