season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
summer,20200625-7,T9,0,0,115.76719,97.822685,-2.4621816,0,0
summer,20200625-7,T9,0.033333,1,115.73217,97.804924,-2.5139709,1.1779869,35.33996
summer,20200625-7,T9,0.066666,2,115.71941,97.79502,-2.4375844,0.48457658,21.244766
summer,20200625-7,T9,0.1,3,115.7001,97.78675,-2.311843,0.63010305,6.073637
summer,20200625-7,T9,0.133333,4,115.76202,97.7846,-2.32496,1.8585193,73.30625
summer,20200625-7,T9,0.166666,5,115.84499,97.787025,-3.1373048,2.490268,19.39677
summer,20200625-7,T9,0.2,6,116.1629,97.457,3.0533342,13.74683,366.35852
summer,20200625-7,T9,0.233333,7,116.31056,97.321785,2.864844,6.0066237,232.83574
summer,20200625-7,T9,0.266666,8,116.351074,97.00083,2.8887393,9.705099,192.99167
summer,20200625-7,T9,0.3,9,116.36404,96.93019,2.802327,2.1546419,226.6391
summer,20200625-7,T9,0.333333,10,116.40386,96.91965,2.912689,1.2359617,59.25206
summer,20200625-7,T9,0.366666,11,116.38455,96.95985,2.8426754,1.3377789,70.12562
summer,20200625-7,T9,0.4,12,116.35025,96.97705,2.9109175,1.151273,24.705555
summer,20200625-7,T9,0.433333,13,116.47067,97.41857,-3.1405764,13.729705,406.4947
summer,20200625-7,T9,0.466666,14,116.5181,97.921875,-2.9620337,15.166164,86.07039
summer,20200625-7,T9,0.5,15,116.57734,98.419945,-2.7058723,15.046923,11.641605
summer,20200625-7,T9,0.533333,16,116.671776,98.60388,0.66381603,6.202966,284.4726
summer,20200625-7,T9,0.566666,17,116.76884,98.700386,0.6687602,4.106276,78.72582
summer,20200625-7,T9,0.6,18,116.81493,98.74853,0.66132855,1.9995238,63.23672
summer,20200625-7,T9,0.633333,19,116.810425,98.85446,0.37215173,3.1809168,69.1322
summer,20200625-7,T9,0.666666,20,117.004745,98.88596,-2.4678519,5.905738,191.07701
summer,20200625-7,T9,0.7,21,116.99099,98.753525,-2.3999524,3.994445,238.4001
summer,20200625-7,T9,0.733333,22,117.043274,98.89137,-2.3958147,4.423055,250.41805
summer,20200625-7,T9,0.766666,23,117.46093,99.217224,-2.448163,15.89211,369.82047
summer,20200625-7,T9,0.8,24,118.09261,99.55282,0.65104455,21.45837,192.80399
summer,20200625-7,T9,0.833333,25,118.894104,100.237274,-2.443801,31.619709,349.22208
summer,20200625-7,T9,0.866666,26,119.88731,101.077095,0.5292174,39.020473,222.08478
summer,20200625-7,T9,0.9,27,120.61593,101.819336,0.6525346,31.202364,253.82304
summer,20200625-7,T9,0.933333,28,121.437675,102.412544,0.6965977,30.405037,158.15887
summer,20200625-7,T9,0.966666,29,122.097435,103.038155,0.70247316,27.276754,148.67938
summer,20200625-7,T9,1,30,122.85859,103.778915,0.7171696,31.862791,138.05655
summer,20200625-7,T9,1.033333,31,123.79781,104.67947,-2.3393898,39.036423,215.35487
summer,20200625-7,T9,1.066666,32,124.64241,105.449936,0.7830022,34.297268,144.7686
summer,20200625-7,T9,1.1,33,125.70073,106.45117,-2.3358376,43.70565,283.0323
summer,20200625-7,T9,1.133333,34,126.6085,107.189476,0.69454616,35.10345,272.64993
summer,20200625-7,T9,1.166666,35,127.568665,108.038246,0.55198044,38.44629,110.03452
summer,20200625-7,T9,1.2,36,128.76433,108.865166,0.51747435,43.61199,212.8363
summer,20200625-7,T9,1.233333,37,129.71881,109.2201,-2.6874804,30.550537,477.0068
summer,20200625-7,T9,1.266666,38,130.6921,109.76422,-2.7003047,33.451706,171.10345
summer,20200625-7,T9,1.3,39,131.87543,110.28047,-2.8421345,38.730785,190.68578
summer,20200625-7,T9,1.333333,40,132.97159,110.643715,-2.889646,34.643513,158.46922
summer,20200625-7,T9,1.366666,41,134.1739,110.79236,-2.9287913,36.344364,215.4892
summer,20200625-7,T9,1.4,42,135.13069,110.78124,-3.0154135,28.705086,263.64935
summer,20200625-7,T9,1.433333,43,136.15256,110.8898,0.018807104,30.828745,122.618164
summer,20200625-7,T9,1.466666,44,137.22104,111.017815,-0.069527015,32.284252,45.468636
summer,20200625-7,T9,1.5,45,138.36186,110.790504,-0.08416499,34.896767,326.33252
summer,20200625-7,T9,1.533333,46,139.63342,110.5944,-0.09133809,38.59784,120.98974
summer,20200625-7,T9,1.566666,47,140.48195,110.515495,-0.19336292,25.566084,395.06323
summer,20200625-7,T9,1.6,48,141.62717,110.37585,-0.20290644,34.610405,272.52368
summer,20200625-7,T9,1.633333,49,142.9779,110.08542,-0.11654565,41.448574,229.4344
summer,20200625-7,T9,1.666666,50,144.2152,109.81317,-0.06816275,38.006813,103.41151
summer,20200625-7,T9,1.7,51,145.6113,109.52067,-0.11297665,42.791786,144.0614
summer,20200625-7,T9,1.733333,52,146.92847,109.2358,-0.25461856,40.42917,71.33707
summer,20200625-7,T9,1.766666,53,148.18997,108.91851,-0.2940045,39.024223,57.98403
summer,20200625-7,T9,1.8,54,149.4305,108.37216,2.8561819,40.6643,206.99886
summer,20200625-7,T9,1.833333,55,150.75793,107.84042,-0.316883,42.89979,79.35299
summer,20200625-7,T9,1.866666,56,152.00623,107.44483,2.8373222,39.284786,141.73817
summer,20200625-7,T9,1.9,57,153.61281,106.8522,-0.29829964,51.37105,367.95563
summer,20200625-7,T9,1.933333,58,154.8815,106.46046,2.900467,39.83411,353.7543
summer,20200625-7,T9,1.966666,59,156.07405,106.07656,-0.33275965,37.584934,68.88591
