season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
summer,20200804-2,T7,0,0,122.248795,109.416214,2.128641,0,0
summer,20200804-2,T7,0.030303,1,122.52818,109.518425,-0.47095597,9.817454,323.9763
summer,20200804-2,T7,0.060606,2,122.83331,109.48709,0.08329319,10.122165,148.10368
summer,20200804-2,T7,0.090909,3,123.03047,109.522804,0.09133347,6.6121564,138.40192
summer,20200804-2,T7,0.121212,4,123.47818,109.43161,-0.04114254,15.077667,305.8496
summer,20200804-2,T7,0.151515,5,123.67709,109.300865,-0.03539437,7.8550673,274.33728
summer,20200804-2,T7,0.181818,6,123.84309,109.33783,-0.058213167,5.611928,186.11705
summer,20200804-2,T7,0.212121,7,125.65031,109.03694,-0.2711176,60.459415,1824.7823
summer,20200804-2,T7,0.242424,8,126.42761,108.86826,2.8911881,26.248095,1130.7896
summer,20200804-2,T7,0.272727,9,127.18867,108.58254,2.8004487,26.826393,128.67363
summer,20200804-2,T7,0.30303,10,127.639755,108.60221,2.7992408,14.900208,473.85623
summer,20200804-2,T7,0.333333,11,128.37642,108.28468,-0.221974,26.472006,481.19894
summer,20200804-2,T7,0.363636,12,129.03717,108.22243,-0.14818378,21.901468,290.02045
summer,20200804-2,T7,0.393939,13,130.32904,108.12518,-0.0115123,42.75221,688.3372
summer,20200804-2,T7,0.424242,14,131.13766,108.096596,2.9748197,26.701145,531.5403
summer,20200804-2,T7,0.454545,15,131.62833,108.035,2.9388287,16.319195,348.1086
summer,20200804-2,T7,0.484848,16,132.15598,107.96644,2.9579074,17.558632,40.973858
summer,20200804-2,T7,0.515151,17,132.64165,107.78903,2.958094,17.063185,127.027504
summer,20200804-2,T7,0.545454,18,133.3069,107.72082,-0.07533104,22.068434,228.87273
summer,20200804-2,T7,0.575757,19,134.19821,107.611496,2.9253073,29.633696,250.21616
summer,20200804-2,T7,0.60606,20,134.81036,107.43014,2.859515,21.06888,313.96887
summer,20200804-2,T7,0.636363,21,135.69081,107.25664,2.800269,29.613672,292.30917
summer,20200804-2,T7,0.666666,22,136.46619,106.92619,-0.33702102,27.814022,205.68854
summer,20200804-2,T7,0.696969,23,137.3126,106.59167,2.898422,30.034332,77.501434
summer,20200804-2,T7,0.727272,24,137.90425,106.34144,2.752489,21.198965,292.2368
summer,20200804-2,T7,0.757575,25,138.52031,106.03877,2.8594162,22.650517,62.974163
summer,20200804-2,T7,0.787878,26,139.26314,105.67199,2.6919806,27.339167,154.73409
summer,20200804-2,T7,0.818181,27,139.79817,105.22282,-0.53585863,23.053144,243.44937
summer,20200804-2,T7,0.848484,28,140.06856,105.09805,2.7760718,9.826811,455.92484
summer,20200804-2,T7,0.878787,29,140.44221,104.87222,2.7704794,14.4076395,157.35439
summer,20200804-2,T7,0.90909,30,141.04636,104.63174,2.6321664,21.45849,251.52408
summer,20200804-2,T7,0.939393,31,141.73729,104.27854,2.6365402,25.606974,154.90298
summer,20200804-2,T7,0.969696,32,142.40665,103.91001,2.605983,25.215328,28.830692
summer,20200804-2,T7,1,33,143.0433,103.502785,2.521371,24.939255,55.154137
summer,20200804-2,T7,1.030303,34,143.74562,103.03681,-0.52680117,27.813784,95.97041
summer,20200804-2,T7,1.060606,35,144.63948,102.63814,2.754989,32.298435,221.08955
summer,20200804-2,T7,1.090909,36,145.31792,102.35661,2.7321548,24.239162,267.05377
summer,20200804-2,T7,1.121212,37,146.37378,101.97852,2.5885127,37.01005,424.268
summer,20200804-2,T7,1.151515,38,147.03033,101.73017,2.7293293,23.164555,457.22467
summer,20200804-2,T7,1.181818,39,148.68958,101.30897,2.8200846,56.49203,1108.0457
summer,20200804-2,T7,1.212121,40,149.55296,101.18826,2.7691178,28.768723,926.4256
summer,20200804-2,T7,1.242424,41,150.6816,100.892715,-0.25331658,38.50077,345.96722
summer,20200804-2,T7,1.272727,42,151.40201,100.913315,2.8095067,23.783636,562.2717
summer,20200804-2,T7,1.30303,43,152.41197,100.63896,2.8643692,34.536423,450.09708
summer,20200804-2,T7,1.333333,44,153.25562,100.402275,-0.18389688,28.914967,185.70912
summer,20200804-2,T7,1.363636,45,155.78227,100.20397,2.8814979,83.63655,1833.3027
summer,20200804-2,T7,1.393939,46,156.72467,100.073074,2.950591,31.397663,1726.837
summer,20200804-2,T7,1.424242,47,157.60492,100.08837,3.0573874,29.052622,172.99147
summer,20200804-2,T7,1.454545,48,158.50414,100.2027,3.0040936,29.912912,109.80725
summer,20200804-2,T7,1.484848,49,159.30988,100.234795,0.11725938,26.610561,135.57346
summer,20200804-2,T7,1.515151,50,160.04688,100.34188,3.0409334,24.57661,110.77463
summer,20200804-2,T7,1.545454,51,160.72064,100.31241,3.0498953,22.255482,163.88135
summer,20200804-2,T7,1.575757,52,161.21095,100.36564,2.9968424,16.275316,219.14214
summer,20200804-2,T7,1.60606,53,161.86633,100.3031,0.099141374,21.725779,219.5627
summer,20200804-2,T7,1.636363,54,162.2667,100.386284,3.0175116,13.494028,319.85953
summer,20200804-2,T7,1.666666,55,162.66519,100.578926,3.0768359,14.606475,119.22156
summer,20200804-2,T7,1.696969,56,163.11197,100.73088,3.043747,15.573174,68.76761
summer,20200804-2,T7,1.727272,57,163.40994,100.817184,0.18093334,10.237159,177.12396
summer,20200804-2,T7,1.757575,58,163.50504,100.81591,2.9533865,3.1385388,240.63472
summer,20200804-2,T7,1.787878,59,163.51013,100.81453,2.965656,0.17385009,98.02499
summer,20200804-2,T7,1.818181,60,163.5863,100.82483,2.9859817,2.536866,78.46133
summer,20200804-2,T7,1.848484,61,163.52557,100.89072,0.029747073,2.9572015,160.92883
summer,20200804-2,T7,1.878787,62,163.47197,100.82999,-0.005902332,2.6729589,138.09772
summer,20200804-2,T7,1.90909,63,163.56396,100.82045,0.09623747,3.0522902,168.07701
summer,20200804-2,T7,1.939393,64,165.3298,100.42001,3.0944922,59.75208,1871.8545
summer,20200804-2,T7,1.969696,65,165.92323,100.34324,2.8797326,19.746601,1324.5027
summer,20200804-2,T7,2,66,166.71136,100.07466,2.5692992,27.476381,297.5957
summer,20200804-2,T7,2.030303,67,167.20146,99.84739,2.5282297,17.827394,327.64734
summer,20200804-2,T7,2.060606,68,167.92099,99.38554,2.688672,28.21521,357.33954
summer,20200804-2,T7,2.090909,69,168.69983,99.01959,2.795028,28.397463,122.8159
summer,20200804-2,T7,2.121212,70,169.38513,98.846146,2.8015392,23.32786,233.06604
summer,20200804-2,T7,2.151515,71,170.35217,98.59032,-0.51668024,33.01019,319.66837
summer,20200804-2,T7,2.181818,72,171.16194,98.3615,2.5577931,27.768988,173.76791
summer,20200804-2,T7,2.212121,73,172.22539,98.047516,2.6700628,36.591106,291.3908
summer,20200804-2,T7,2.242424,74,173.14548,97.90809,2.817057,30.709993,245.96336
summer,20200804-2,T7,2.272727,75,174.23341,97.67875,-0.29740372,36.69051,207.33194
summer,20200804-2,T7,2.30303,76,175.2678,97.49382,2.833872,34.676373,75.73694
summer,20200804-2,T7,2.333333,77,176.87512,96.80178,2.8320103,57.749054,833.20953
summer,20200804-2,T7,2.363636,78,177.52153,96.56216,2.6735344,22.75018,1156.61
summer,20200804-2,T7,2.393939,79,178.45154,96.139885,2.76277,33.70564,367.34048
summer,20200804-2,T7,2.424242,80,179.40054,95.6979,-0.55776924,34.546963,29.812735
summer,20200804-2,T7,2.454545,81,180.08994,95.34152,-0.54825073,25.61001,297.68503
summer,20200804-2,T7,2.484848,82,180.97482,94.733734,2.6236384,35.426125,346.81873
summer,20200804-2,T7,2.515151,83,182.84312,93.82666,2.7822988,68.53632,1119.4292
summer,20200804-2,T7,2.545454,84,183.81982,93.33839,2.6485,36.034203,1072.7401
summer,20200804-2,T7,2.575757,85,184.84143,92.75773,2.5403762,38.778343,111.86902
summer,20200804-2,T7,2.60606,86,185.79329,92.14339,2.5142047,37.385178,84.36585
summer,20200804-2,T7,2.636363,87,186.69012,91.53724,2.6526237,35.721317,60.56927
summer,20200804-2,T7,2.666666,88,187.61212,90.965324,-0.68724287,35.80444,46.276356
summer,20200804-2,T7,2.696969,89,188.52129,90.293724,2.5314415,37.3007,109.46108
summer,20200804-2,T7,2.727272,90,189.37222,89.56302,2.509124,37.013054,90.35292
summer,20200804-2,T7,2.757575,91,190.13191,88.830765,2.4442053,34.81989,99.36845
summer,20200804-2,T7,2.787878,92,190.91374,88.16844,2.4896111,33.81382,79.88902
summer,20200804-2,T7,2.818181,93,191.45123,87.622444,2.3964682,25.283464,294.7069
summer,20200804-2,T7,2.848484,94,191.96799,87.07392,2.3105335,24.868757,22.742607
summer,20200804-2,T7,2.878787,95,192.40915,86.42471,-1.0129393,25.902311,137.10544
summer,20200804-2,T7,2.90909,96,193.12,85.2694,2.3019543,44.763992,624.5122
summer,20200804-2,T7,2.939393,97,193.39499,84.88106,2.2119763,15.703138,960.6719
summer,20200804-2,T7,2.969696,98,193.73,84.459724,2.3336349,17.763382,74.569374
summer,20200804-2,T7,3,99,194.14908,83.97766,2.2741945,21.078571,112.92791
summer,20200804-2,T7,3.030303,100,194.59665,83.283875,2.2123883,27.245497,232.6575
summer,20200804-2,T7,3.060606,101,195.08623,82.54858,2.1714504,29.151394,64.3212
summer,20200804-2,T7,3.090909,102,196.2272,80.697876,-1.0890313,71.74696,1406.644
summer,20200804-2,T7,3.121212,103,196.73285,79.65148,2.0223773,38.35142,1116.1888
summer,20200804-2,T7,3.151515,104,197.16711,78.54327,1.9214613,39.27876,102.831314
summer,20200804-2,T7,3.181818,105,197.47827,77.67406,1.9695976,30.466494,292.7752
summer,20200804-2,T7,3.212121,106,197.74312,76.93056,2.0007594,26.045681,145.89418
summer,20200804-2,T7,3.242424,107,198.05234,76.03762,2.053741,31.183558,169.75327
summer,20200804-2,T7,3.272727,108,198.4781,75.17909,2.125244,31.62422,132.33551
summer,20200804-2,T7,3.30303,109,198.87616,74.20047,1.9705813,34.864006,134.21843
summer,20200804-2,T7,3.333333,110,199.05762,73.22272,1.9810346,32.816666,235.88882
summer,20200804-2,T7,3.363636,111,199.45573,72.23095,-1.220378,35.266907,236.44843
summer,20200804-2,T7,3.393939,112,199.73032,71.35241,1.9767863,30.374937,182.49457
summer,20200804-2,T7,3.424242,113,200.0969,70.63101,1.9409155,26.70323,198.30875
summer,20200804-2,T7,3.454545,114,200.35771,69.80514,1.8806251,28.580837,161.89647
summer,20200804-2,T7,3.484848,115,200.52759,68.76369,1.8255444,34.822178,254.8013
summer,20200804-2,T7,3.515151,116,200.63742,68.3645,2.0143957,13.66271,702.47974
summer,20200804-2,T7,3.545454,117,200.70795,68.21732,2.010179,5.3855844,277.75772
summer,20200804-2,T7,3.575757,118,200.77118,68.11963,-1.2505513,3.8402362,54.467453
summer,20200804-2,T7,3.60606,119,200.73259,68.14462,1.9941905,1.517095,173.62166
summer,20200804-2,T7,3.636363,120,200.69475,68.027695,2.0971472,4.0554943,154.55371
summer,20200804-2,T7,3.666666,121,200.68271,67.90414,2.0977275,4.0967994,28.994621
summer,20200804-2,T7,3.696969,122,200.69725,67.840614,1.9830215,2.1504803,71.500916
summer,20200804-2,T7,3.727272,123,200.67801,67.79949,1.9082475,1.4979659,44.12913
summer,20200804-2,T7,3.757575,124,200.70001,67.7576,2.0174556,1.5614915,44.90549
summer,20200804-2,T7,3.787878,125,200.7443,67.772385,2.0079725,1.5405284,66.32122
summer,20200804-2,T7,3.818181,126,200.70505,67.79664,1.9513427,1.5223051,91.536095
summer,20200804-2,T7,3.848484,127,200.70744,67.81245,2.046182,0.5276987,46.263054
