season,ID ,trial,time,frame,x,y,ANGLE,speed,acceleration
summer,20200625-3,T10,0,0,204.77501,58.881626,1.770952,0,0
summer,20200625-3,T10,0.033333,1,204.72815,59.09622,1.7192509,6.589587,197.68958
summer,20200625-3,T10,0.066666,2,204.30125,59.151726,-1.3383262,12.91479,370.79794
summer,20200625-3,T10,0.1,3,204.25012,59.03147,-1.1935582,3.920125,373.34894
summer,20200625-3,T10,0.133333,4,204.1962,58.95156,-1.2500933,2.8922467,36.39471
summer,20200625-3,T10,0.166666,5,204.13196,58.972637,-1.0339355,2.0279539,91.35992
summer,20200625-3,T10,0.2,6,204.10944,58.981247,-0.9079531,0.7235749,39.169327
summer,20200625-3,T10,0.233333,7,204.13406,58.897537,-0.7401227,2.617695,93.29976
summer,20200625-3,T10,0.266666,8,204.21248,58.85108,-1.0092388,2.7344098,58.890762
summer,20200625-3,T10,0.3,9,204.26775,58.9143,-1.1037165,2.5189064,100.87627
summer,20200625-3,T10,0.333333,10,204.42747,58.837322,-1.186049,5.319468,157.35545
summer,20200625-3,T10,0.366666,11,204.6762,59.33538,1.785765,16.70135,523.7014
summer,20200625-3,T10,0.4,12,205.09552,59.51255,1.6018496,13.656147,327.07886
summer,20200625-3,T10,0.433333,13,205.24335,59.73863,1.3005052,8.103643,248.27425
summer,20200625-3,T10,0.466666,14,205.5886,60.146507,1.0543602,16.031685,241.54922
summer,20200625-3,T10,0.5,15,205.65945,60.509243,1.1034843,11.087492,250.27272
summer,20200625-3,T10,0.533333,16,205.68683,60.726467,-1.8416995,6.5683613,136.67537
summer,20200625-3,T10,0.566666,17,205.70561,60.857224,-1.741695,3.9630404,78.20588
summer,20200625-3,T10,0.6,18,205.6958,60.987617,2.8755572,3.9227638,25.743002
summer,20200625-3,T10,0.633333,19,205.63844,60.825623,1.3843274,5.1555476,266.60767
summer,20200625-3,T10,0.666666,20,205.77275,61.069725,-1.7134904,8.3584585,404.15894
summer,20200625-3,T10,0.7,21,206.05298,61.877453,-1.7671272,25.648191,523.9583
summer,20200625-3,T10,0.733333,22,206.30913,62.892506,-1.9165865,31.406425,187.86879
summer,20200625-3,T10,0.766666,23,206.67947,63.84798,-1.7250915,30.742537,115.92878
summer,20200625-3,T10,0.8,24,206.91399,64.84845,-1.8611475,30.82691,128.78488
summer,20200625-3,T10,0.833333,25,206.99777,65.687256,-1.7186644,25.289759,198.89894
summer,20200625-3,T10,0.866666,26,206.96277,66.06716,-1.5934348,11.445429,426.63776
summer,20200625-3,T10,0.9,27,207.0234,66.22607,-1.5010873,5.102411,216.72722
summer,20200625-3,T10,0.933333,28,207.03073,66.21589,-1.5143245,0.3761538,159.56075
summer,20200625-3,T10,0.966666,29,207.05972,66.13364,-1.5016476,2.6161973,67.73059
summer,20200625-3,T10,1,30,207.0378,66.09973,1.7805513,1.2114675,63.195053
summer,20200625-3,T10,1.033333,31,207.08713,66.11991,-1.4677457,1.5989945,80.51977
summer,20200625-3,T10,1.066666,32,207.17007,66.12303,1.758826,2.4904966,33.932384
summer,20200625-3,T10,1.1,33,207.1773,66.11902,-1.4655749,0.24803437,68.45689
summer,20200625-3,T10,1.133333,34,207.14865,66.101524,-1.4463296,1.0074139,34.506863
summer,20200625-3,T10,1.166666,35,207.14943,66.140495,-1.515574,1.1692653,57.310825
summer,20200625-3,T10,1.2,36,207.1879,66.13495,-1.4896286,1.1661417,52.49409
summer,20200625-3,T10,1.233333,37,207.26926,66.23132,-1.4179673,3.7837896,99.52059
summer,20200625-3,T10,1.266666,38,207.88,66.414505,-1.2991811,19.128838,482.81485
summer,20200625-3,T10,1.3,39,208.82333,66.45333,-2.3322098,28.32344,326.2898
summer,20200625-3,T10,1.333333,40,209.38803,66.865105,-2.573569,20.966652,478.314
summer,20200625-3,T10,1.366666,41,209.90152,67.266075,-2.6748276,19.544926,47.104946
summer,20200625-3,T10,1.4,42,210.6054,67.88821,-2.6087167,28.181847,262.6193
summer,20200625-3,T10,1.433333,43,211.33545,68.40691,-2.6118026,26.867355,96.00565
summer,20200625-3,T10,1.466666,44,212.85596,69.69759,-2.5860991,59.83356,994.39886
summer,20200625-3,T10,1.5,45,213.46275,70.40336,-2.2669768,27.922205,976.40704
summer,20200625-3,T10,1.533333,46,214.12984,71.23579,0.9183086,32.002483,126.2721
summer,20200625-3,T10,1.566666,47,214.77226,72.29626,-1.940177,37.196842,206.44168
summer,20200625-3,T10,1.6,48,215.34103,73.47324,-2.0494497,39.21568,124.03821
summer,20200625-3,T10,1.633333,49,215.99808,74.87957,-1.856522,46.5677,221.20032
summer,20200625-3,T10,1.666666,50,216.52577,76.15548,-1.9639902,41.422245,165.31062
summer,20200625-3,T10,1.7,51,217.1203,77.4802,-1.9773761,43.559677,74.44656
summer,20200625-3,T10,1.733333,52,217.88036,78.428665,-2.0830224,36.46309,369.9372
summer,20200625-3,T10,1.766666,53,218.73322,79.59668,-2.176655,43.387733,214.53137
summer,20200625-3,T10,1.8,54,219.49557,80.72396,0.76641804,40.825317,89.337
summer,20200625-3,T10,1.833333,55,220.29514,81.61156,-2.3855093,35.839012,218.27698
summer,20200625-3,T10,1.866666,56,222.30861,83.41663,-2.483872,81.125015,1369.4933
summer,20200625-3,T10,1.9,57,223.31932,84.12639,-2.4925814,37.049885,1336.5354
summer,20200625-3,T10,1.933333,58,224.38487,84.83399,-2.472979,38.373436,49.421623
summer,20200625-3,T10,1.966666,59,225.0163,85.52664,-2.5390236,28.118132,390.9513
summer,20200625-3,T10,2,60,225.53589,86.26892,-2.3434606,27.181553,110.112625
summer,20200625-3,T10,2.033333,61,226.02786,87.20603,-2.2693708,31.752222,177.12173
summer,20200625-3,T10,2.066666,62,226.88136,89.3545,-1.8059338,69.354645,1137.7725
