season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
winter,20240303-2,T6,0,0,206.62688,145.41542,0.18252265,0,0
winter,20240303-2,T6,0.033333,1,206.62688,145.41542,0.18252265,0,0
winter,20240303-2,T6,0.066666,2,206.62688,145.41542,0.18252265,0,0
winter,20240303-2,T6,0.1,3,206.47667,144.09616,-2.07839,39.83298,1194.9657
winter,20240303-2,T6,0.133333,4,206.4682,144.09659,1.3343927,0.25469056,1194.5472
winter,20240303-2,T6,0.166666,5,206.47426,144.10582,-2.026198,0.33149436,15.299232
winter,20240303-2,T6,0.2,6,206.48753,143.5312,-1.6036041,17.242716,525.48956
winter,20240303-2,T6,0.233333,7,206.49118,143.54352,-1.6181139,0.38497862,528.29517
winter,20240303-2,T6,0.266666,8,206.40092,142.89236,1.5543723,19.721643,603.0779
winter,20240303-2,T6,0.3,9,206.40279,142.8818,1.5886384,0.32136947,582.47156
winter,20240303-2,T6,0.333333,10,206.27016,141.86261,1.5169296,30.834106,915.8388
winter,20240303-2,T6,0.366666,11,206.2717,141.86185,1.4729276,0.0517067,924.5247
winter,20240303-2,T6,0.4,12,206.2717,141.86185,1.4729276,0,1.5511701
winter,20240303-2,T6,0.433333,13,206.08704,140.24757,1.3069407,48.744373,1462.3458
winter,20240303-2,T6,0.466666,14,206.08725,140.22583,1.3114482,0.6523421,1442.9271
winter,20240303-2,T6,0.5,15,205.92882,138.57544,-1.6798145,49.73849,1472.6656
winter,20240303-2,T6,0.533333,16,205.90793,138.57013,-1.675215,0.64685816,1485.739
winter,20240303-2,T6,0.566666,17,205.9043,138.56105,-1.675197,0.29324093,15.920535
winter,20240303-2,T6,0.6,18,206.21948,136.6996,-1.9842904,56.637196,1691.5757
winter,20240303-2,T6,0.633333,19,206.2202,136.69888,-2.0489488,0.030420639,1698.389
winter,20240303-2,T6,0.666666,20,206.14897,136.61938,-1.3124382,3.2023914,96.02706
winter,20240303-2,T6,0.7,21,206.14897,136.61938,-1.3124382,0,96.06982
winter,20240303-2,T6,0.733333,22,206.15567,136.61778,-1.3103969,0.2068032,6.204158
winter,20240303-2,T6,0.766666,23,206.30771,133.1909,1.483438,102.908554,3085.5835
winter,20240303-2,T6,0.8,24,206.30582,133.18315,1.4757063,0.23946013,3080.3015
winter,20240303-2,T6,0.833333,25,206.1218,131.31511,1.4070556,56.31321,1682.3021
winter,20240303-2,T6,0.866666,26,206.12897,131.3205,1.3897994,0.26904443,1694.8807
winter,20240303-2,T6,0.9,27,206.12335,131.31274,1.4066877,0.28687483,16.490805
winter,20240303-2,T6,0.933333,28,206.02477,128.98698,1.6267804,69.83619,2087.9353
winter,20240303-2,T6,0.966666,29,206.02477,128.98698,1.6267804,0,2095.1067
winter,20240303-2,T6,1,30,206.10524,126.462494,-1.5641797,75.77194,2273.113
winter,20240303-2,T6,1.033333,31,206.10242,126.464294,1.7649893,0.10069911,2274.8843
winter,20240303-2,T6,1.066666,32,205.20471,128.38405,0.0376189,63.579052,1904.8428
winter,20240303-2,T6,1.1,33,205.20471,128.38405,0.0376189,0,1907.3335
winter,20240303-2,T6,1.133333,34,205.20471,128.38405,0.0376189,0,0
winter,20240303-2,T6,1.166666,35,206.21893,121.92067,-1.6676666,196.2761,5888.342
winter,20240303-2,T6,1.2,36,206.21893,121.92067,-1.6676666,0,5888.1655
winter,20240303-2,T6,1.233333,37,206.25192,120.65668,-1.6908364,37.933224,1138.0082
winter,20240303-2,T6,1.266666,38,206.22688,120.693375,-1.7273142,1.3329511,1171.8179
winter,20240303-2,T6,1.3,39,206.24986,120.67158,-1.6840248,0.9501875,68.115425
winter,20240303-2,T6,1.333333,40,206.24986,120.67158,-1.6840248,0,28.505913
winter,20240303-2,T6,1.366666,41,206.24986,120.67158,-1.6840248,0,0
winter,20240303-2,T6,1.4,42,205.34145,118.36988,0.966043,74.23281,2226.94
winter,20240303-2,T6,1.433333,43,205.3472,118.387505,0.9657348,0.5560953,2243.66
winter,20240303-2,T6,1.466666,44,204.57986,116.222755,1.1211653,68.9023,2083.7676
winter,20240303-2,T6,1.5,45,204.57986,116.222755,1.1211653,0,2067.0276
winter,20240303-2,T6,1.533333,46,204.57986,116.222755,1.1211653,0,0
winter,20240303-2,T6,1.566666,47,204.05783,113.89441,-1.8114885,71.58543,2147.5845
winter,20240303-2,T6,1.6,48,204.04608,113.88085,-1.8044744,0.53790075,2133.3213
winter,20240303-2,T6,1.633333,49,203.88965,111.71115,1.5915296,65.2607,1944.9401
winter,20240303-2,T6,1.666666,50,203.88112,111.71912,1.5118707,0.3502324,1964.4579
winter,20240303-2,T6,1.7,51,204.15024,110.97097,1.831944,23.851904,724.9057
winter,20240303-2,T6,1.733333,52,204.15013,110.96137,1.8600844,0.28799176,707.4742
winter,20240303-2,T6,1.766666,53,204.16606,110.94279,1.8598641,0.7343319,16.547493
winter,20240303-2,T6,1.8,54,204.57993,110.31922,1.8810515,22.451889,651.6857
winter,20240303-2,T6,1.833333,55,204.58241,110.32757,1.8881958,0.26125205,678.60724
winter,20240303-2,T6,1.866666,56,204.58241,110.32757,1.8881958,0,7.83764
winter,20240303-2,T6,1.9,57,204.78528,108.95592,-1.3509578,41.59622,1247.8617
winter,20240303-2,T6,1.933333,58,204.8417,108.88748,1.800052,2.6611013,1180.2552
