season,ID,trial,time,frame,x,y,ANGLE,speed,acceleration
winter,20240303-3,T6,,0,208.225501,146.8445,,,
winter,20240303-3,T6,,1,175.626022,117.4756,,,
winter,20240303-3,T6,0,2,177.83826,103.004906,-2.4772208,0,0
winter,20240303-3,T6,0.033333,3,177.71959,103.03398,-2.4483967,3.6653116,109.96045
winter,20240303-3,T6,0.066666,4,177.7231,103.023796,-2.463085,0.32312533,115.50018
winter,20240303-3,T6,0.1,5,177.68529,103.0024,-2.4863348,1.3031228,38.529503
winter,20240303-3,T6,0.133333,6,177.68529,103.0024,-2.4863348,0,39.094074
winter,20240303-3,T6,0.166666,7,177.68015,103.01142,-2.481506,0.31143016,9.342998
winter,20240303-3,T6,0.2,8,177.66997,103.03392,-2.4964917,0.7407784,12.950405
winter,20240303-3,T6,0.233333,9,177.65654,103.02577,-2.489032,0.47114298,27.73319
winter,20240303-3,T6,0.266666,10,177.67342,103.02239,-2.4684374,0.51609105,27.600672
winter,20240303-3,T6,0.3,11,177.67342,103.02239,-2.4684374,0,15.482422
winter,20240303-3,T6,0.333333,12,177.66997,103.03392,-2.4964917,0.36086985,10.826204
winter,20240303-3,T6,0.366666,13,177.65823,103.020706,-2.4589782,0.5302367,23.48339
winter,20240303-3,T6,0.4,14,177.66667,103.044334,-2.468728,0.75265104,37.802464
winter,20240303-3,T6,0.433333,15,177.72159,103.04165,-2.4119182,1.6496754,48.068
winter,20240303-3,T6,0.466666,16,177.72159,103.04165,-2.4119182,0,49.490757
winter,20240303-3,T6,0.5,17,177.73953,103.04639,-2.4119182,0.55669373,16.70048
winter,20240303-3,T6,0.533333,18,177.76678,103.07246,-2.4838185,1.1313517,20.952606
winter,20240303-3,T6,0.566666,19,177.74692,103.074295,-2.4384518,0.5983889,47.67961
winter,20240303-3,T6,0.6,20,177.78154,103.11688,0.869309,1.6464403,61.22689
winter,20240303-3,T6,0.633333,21,177.76276,103.112976,-2.379075,0.5756428,63.726036
winter,20240303-3,T6,0.666666,22,177.80797,103.1425,0.78907686,1.6202862,64.99528
winter,20240303-3,T6,0.7,23,177.76854,103.125534,-2.387269,1.2878928,86.92525
winter,20240303-3,T6,0.733333,24,177.79468,103.133194,0.86596614,0.81707174,63.039684
winter,20240303-3,T6,0.766666,25,177.74948,103.132904,-2.4205143,1.3557371,64.592186
winter,20240303-3,T6,0.8,26,177.74376,103.12023,-2.394454,0.41709778,37.229786
winter,20240303-3,T6,0.833333,27,177.73636,103.12529,-2.4562826,0.26908472,16.035288
winter,20240303-3,T6,0.866666,28,177.74829,103.13554,-2.4327042,0.47153133,18.005663
winter,20240303-3,T6,0.9,29,177.7475,103.1574,-2.4188657,0.65648144,15.500655
winter,20240303-3,T6,0.933333,30,177.7475,103.1574,-2.4188657,0,19.694641
winter,20240303-3,T6,0.966666,31,177.75352,103.158264,-2.4344022,0.18252383,5.47577
winter,20240303-3,T6,1,32,177.75352,103.158264,-2.4344022,0,5.4756064
winter,20240303-3,T6,1.033333,33,177.75311,103.17,-2.4344022,0.35218513,10.5656595
winter,20240303-3,T6,1.066666,34,177.69055,103.13524,-2.3990679,2.147015,69.85172
winter,20240303-3,T6,1.1,35,177.69055,103.13524,-2.3990679,0,64.409164
winter,20240303-3,T6,1.133333,36,177.69055,103.13524,-2.3990679,0,0
winter,20240303-3,T6,1.166666,37,177.62206,103.10595,0.5703176,2.2348044,67.0448
winter,20240303-3,T6,1.2,38,177.62206,103.10595,0.5703176,0,67.042786
winter,20240303-3,T6,1.233333,39,177.62993,103.08126,0.5761835,0.7774816,23.324682
winter,20240303-3,T6,1.266666,40,177.62993,103.08126,0.5761835,0,23.324682
winter,20240303-3,T6,1.3,41,177.63539,103.092285,0.71277726,0.36915272,11.07436
winter,20240303-3,T6,1.333333,42,177.63539,103.092285,0.71277726,0,11.074692
winter,20240303-3,T6,1.366666,43,177.64676,103.10332,-2.366876,0.47518444,14.255676
winter,20240303-3,T6,1.4,44,177.65997,103.145035,-2.3717902,1.3128618,27.667908
winter,20240303-3,T6,1.433333,45,177.67267,103.143585,-2.3606055,0.38375625,38.85817
winter,20240303-3,T6,1.466666,46,177.67267,103.143585,-2.3606055,0,11.512802
winter,20240303-3,T6,1.5,47,177.67267,103.143585,-2.3606055,0,0
winter,20240303-3,T6,1.533333,48,177.65,103.22638,0.79716015,2.5754101,77.26308
winter,20240303-3,T6,1.566666,49,177.6474,103.14467,-2.335455,2.4526463,149.16039
winter,20240303-3,T6,1.6,50,177.6474,103.14467,-2.335455,0,73.57793
winter,20240303-3,T6,1.633333,51,177.64354,103.15781,-2.3262239,0.4107892,12.323799
winter,20240303-3,T6,1.666666,52,177.64354,103.15781,-2.3262239,0,12.323799
winter,20240303-3,T6,1.7,53,177.6474,103.14467,-2.335455,0.41077685,12.32306
winter,20240303-3,T6,1.733333,54,177.65997,103.27273,0.87127703,3.8602512,127.32207
winter,20240303-3,T6,1.766666,55,177.65997,103.27273,0.87127703,0,115.8087
winter,20240303-3,T6,1.8,56,177.67824,103.32052,0.8545938,1.5347949,46.042927
winter,20240303-3,T6,1.833333,57,177.67824,103.32052,0.8545938,0,46.044308
winter,20240303-3,T6,1.866666,58,177.68546,103.33349,0.8545938,0.44536027,13.360942
winter,20240303-3,T6,1.9,59,177.69092,103.322334,0.83909345,0.37252873,21.763702
winter,20240303-3,T6,1.933333,60,177.68546,103.33349,0.8545938,0.3725399,22.352283
winter,20240303-3,T6,1.966666,61,177.65466,103.316895,0.8243818,1.049412,33.80779
winter,20240303-3,T6,2,62,177.64223,103.31908,0.80275464,0.37887454,23.626606
winter,20240303-3,T6,2.033333,63,177.62276,103.31765,0.78974485,0.5855766,7.107374
winter,20240303-3,T6,2.066666,64,177.63141,103.32268,0.78974485,0.30036494,25.970655
winter,20240303-3,T6,2.1,65,177.64604,103.30511,0.8254567,0.68576425,21.032305
winter,20240303-3,T6,2.133333,66,177.64604,103.30511,0.8254567,0,20.573133
winter,20240303-3,T6,2.166666,67,177.65517,103.29843,0.77247065,0.33919236,10.175873
winter,20240303-3,T6,2.2,68,177.6329,103.322586,0.8473812,0.98546547,39.596172
winter,20240303-3,T6,2.233333,69,177.6329,103.322586,0.8473812,0,29.564259
winter,20240303-3,T6,2.266666,70,177.62381,103.32929,0.7951081,0.33880326,10.164199
winter,20240303-3,T6,2.3,71,177.62381,103.32929,0.7951081,0,10.163896
winter,20240303-3,T6,2.333333,72,177.6329,103.322586,0.8473812,0.33880326,10.164199
winter,20240303-3,T6,2.366666,73,177.6926,103.35704,0.78691757,2.0676374,58.70545
winter,20240303-3,T6,2.4,74,177.70543,103.33684,0.73614067,0.7180089,64.79087
winter,20240303-3,T6,2.433333,75,177.70824,103.39787,0.86858743,1.8330387,73.66891
winter,20240303-3,T6,2.466666,76,177.70824,103.39787,0.86858743,0,54.991707
winter,20240303-3,T6,2.5,77,177.70824,103.39787,0.86858743,0,0
winter,20240303-3,T6,2.533333,78,177.7114,103.420235,0.9263269,0.67750674,20.325405
winter,20240303-3,T6,2.566666,79,177.7114,103.420235,0.9263269,0,20.325405
winter,20240303-3,T6,2.6,80,177.69551,103.428055,0.9263269,0.53101057,15.929998
winter,20240303-3,T6,2.633333,81,177.69739,103.438995,0.9170046,0.33312652,16.233526
winter,20240303-3,T6,2.666666,82,177.69044,103.44551,0.9020196,0.2859157,8.8960495
winter,20240303-3,T6,2.7,83,177.68013,103.43555,0.90812045,0.43011963,15.1373205
winter,20240303-3,T6,2.733333,84,177.68013,103.43555,0.90812045,0,12.903717
winter,20240303-3,T6,2.766666,85,177.69221,103.44245,0.9274569,0.4175525,12.526699
winter,20240303-3,T6,2.8,86,177.7027,103.439354,0.90657115,0.32805127,9.123736
winter,20240303-3,T6,2.833333,87,177.69395,103.43555,0.90657115,0.28623113,17.32231
winter,20240303-3,T6,2.866666,88,177.70982,103.443214,0.90657115,0.52865684,24.442478
winter,20240303-3,T6,2.9,89,177.69409,103.427475,0.9390541,0.6673329,35.38212
winter,20240303-3,T6,2.933333,90,177.68533,103.42371,0.9390541,0.28619108,12.462396
winter,20240303-3,T6,2.966666,91,177.69395,103.43555,0.90657115,0.43918103,21.021427
winter,20240303-3,T6,3,92,177.7027,103.439354,0.90657115,0.28622255,7.2203465
winter,20240303-3,T6,3.033333,93,177.70119,103.44009,0.92374825,0.050266024,9.63376
