ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
winter,20200625-3,T3,0.0,0.0,49.803272,73.121315,0.8995383,0.0,0.0
winter,20200625-3,T3,0.033333,1.0,50.14251,73.11546,0.23167695,10.178757,305.36575
winter,20200625-3,T3,0.066666,2.0,50.265743,72.82236,0.26782104,9.538818,323.4659
winter,20200625-3,T3,0.1,3.0,50.552002,72.526085,2.9208844,12.358821,146.73734
winter,20200625-3,T3,0.133333,4.0,50.775116,72.40026,0.4213732,7.684535,163.58136
winter,20200625-3,T3,0.166666,5.0,50.932518,72.31231,2.678597,5.409294,68.26211
winter,20200625-3,T3,0.2,6.0,51.13611,72.27376,2.8289907,6.2161913,60.870216
winter,20200625-3,T3,0.233333,7.0,51.475693,72.13984,2.9756846,10.95119,149.49806
winter,20200625-3,T3,0.266666,8.0,51.828407,72.03664,2.8579273,11.025161,30.068373
winter,20200625-3,T3,0.3,9.0,52.28389,71.83702,2.8850858,14.918856,126.810646
winter,20200625-3,T3,0.333333,10.0,52.962017,71.62489,2.9753091,21.316105,200.7098
winter,20200625-3,T3,0.366666,11.0,53.934334,71.50063,3.0318987,29.407072,276.3345
winter,20200625-3,T3,0.4,12.0,54.57574,71.3479,3.0636866,19.779871,298.9323
winter,20200625-3,T3,0.433333,13.0,55.145687,71.1853,3.093264,17.78068,64.91239
winter,20200625-3,T3,0.466666,14.0,55.837605,70.975815,3.064561,21.68832,117.61297
winter,20200625-3,T3,0.5,15.0,56.720673,70.65702,2.9717546,28.164812,198.14421
winter,20200625-3,T3,0.533333,16.0,58.03269,70.31667,-0.4060395,40.66373,386.57712
winter,20200625-3,T3,0.566666,17.0,59.22129,69.985306,2.778397,37.018215,111.37165
winter,20200625-3,T3,0.6,18.0,60.489635,69.523186,2.8243334,40.49644,137.80115
winter,20200625-3,T3,0.633333,19.0,61.616817,69.224724,2.8753622,34.981163,194.48541
winter,20200625-3,T3,0.666666,20.0,62.951145,68.951546,3.0078108,40.86059,187.81918
