ID,Trial,Season,time,frame,x,y,ANGLE,speed,acceleration
winter,20240223-1,T1,3.333333,100.0,98.54937,207.43979,1.2257098,57.580826,157.58412
winter,20240223-1,T1,3.366666,101.0,98.54937,207.44536,1.2268258,0.16724524,1723.0082
winter,20240223-1,T1,3.4,102.0,101.08791,213.00014,-1.9162501,183.21703,5491.839
winter,20240223-1,T1,3.433333,103.0,101.08791,213.00014,-1.9162501,0.0,5496.5654
winter,20240223-1,T1,3.466666,104.0,101.08791,213.00014,-1.9162501,0.0,0.0
winter,20240223-1,T1,3.5,105.0,101.68411,213.53018,-2.0769005,23.931705,717.9368
winter,20240223-1,T1,3.533333,106.0,102.76559,214.35982,-2.0923057,40.891674,513.31146
winter,20240223-1,T1,3.566666,107.0,102.78221,214.39986,0.752742,1.3007951,1193.112
winter,20240223-1,T1,3.6,108.0,105.11802,215.76572,0.2664516,81.17358,2404.1646
winter,20240223-1,T1,3.633333,109.0,105.15916,215.78745,0.23656873,1.3957042,2393.4
winter,20240223-1,T1,3.666666,110.0,105.14727,215.78726,0.26130888,0.35657945,51.633736
winter,20240223-1,T1,3.7,111.0,106.038536,216.0448,-2.7887964,27.83129,845.24713
winter,20240223-1,T1,3.733333,112.0,106.525406,216.26552,0.14697915,16.03706,365.44452
winter,20240223-1,T1,3.766666,113.0,106.52427,216.2813,0.13619936,0.47446454,476.37503
winter,20240223-1,T1,3.8,114.0,103.37853,216.7425,-0.026188284,95.37912,2858.277
winter,20240223-1,T1,3.833333,115.0,103.37853,216.7425,-0.026188284,0.0,2861.402
winter,20240223-1,T1,3.866666,116.0,103.37853,216.7425,-0.026188284,0.0,0.0
winter,20240223-1,T1,3.9,117.0,111.71681,216.64735,-0.08224166,250.1598,7504.644
winter,20240223-1,T1,3.933333,118.0,113.02637,216.51883,3.0376859,39.475796,6325.829
winter,20240223-1,T1,3.966666,119.0,113.02637,216.51883,3.0376859,0.0,1184.2856
winter,20240223-1,T1,4.0,120.0,118.79501,216.41153,0.0396138,173.08565,5192.466
winter,20240223-1,T1,4.033333,121.0,118.80774,216.41335,0.030267783,0.38565776,5181.199
winter,20240223-1,T1,4.066666,122.0,118.81487,216.40794,0.02873318,0.2683474,8.2096615
winter,20240223-1,T1,4.1,123.0,120.82637,216.24081,0.061725974,60.55182,1809.7228
winter,20240223-1,T1,4.133333,124.0,122.95625,216.03242,-0.10733238,64.20218,112.878044
winter,20240223-1,T1,4.166666,125.0,122.931015,216.02951,-0.10090165,0.7622315,1948.4421
winter,20240223-1,T1,4.2,126.0,130.60474,214.7371,0.38285846,233.44907,7025.2974
winter,20240223-1,T1,4.233333,127.0,130.62927,214.73271,0.4026361,0.74789816,6981.1064
winter,20240223-1,T1,4.266666,128.0,130.6133,214.72527,-0.38474888,0.52904487,36.573166
winter,20240223-1,T1,4.3,129.0,133.44627,214.24474,0.8149079,86.20151,2599.067
